,id_seq1,target_seq1,id_seq2,target_seq2,distance
58,sequence_47787,5.0,sequence_47743,63.0,0.193555211761399
5,sequence_47787,5.0,sequence_47779,11.0,0.0756131602302139
70,sequence_47787,5.0,sequence_47738,55.0,0.1948472991857983
126,sequence_47787,5.0,sequence_47716,84.0,0.1830375371337803
53,sequence_47787,5.0,sequence_47758,22.0,0.1714395520292794
63,sequence_47787,5.0,sequence_47749,81.0,0.205947784644555
139,sequence_47787,5.0,sequence_47794,18.0,0.0967099788026035
121,sequence_47787,5.0,sequence_47742,108.0,0.1745058165219716
61,sequence_47787,5.0,sequence_47747,72.0,0.1748591433125531
30,sequence_47787,5.0,sequence_47681,44.0,0.2127882280578509
25,sequence_47787,5.0,sequence_47750,25.0,0.1520934909849858
73,sequence_47787,5.0,sequence_47672,76.0,0.2036458936487549
122,sequence_47787,5.0,sequence_47715,101.0,0.1763543591749294
39,sequence_47787,5.0,sequence_47682,53.0,0.2030323373258556
