id,label,target,labels,profile
sequence_47781,1,12.0,0,1-0
sequence_47733,1,25.0,0,1-0
sequence_47738,1,55.0,0,1-0
sequence_47799,2,24.0,1,2-1
sequence_47734,1,110.0,0,1-0
sequence_47792,1,12.0,0,1-0
sequence_47800,2,20.0,1,2-1
sequence_47671,1,36.0,0,1-0
sequence_47672,1,76.0,0,1-0
sequence_47784,1,21.0,0,1-0
sequence_47794,2,18.0,1,2-1
sequence_47778,2,26.0,1,2-1
sequence_47752,1,67.0,0,1-0
sequence_47773,2,19.0,1,2-1
sequence_47782,1,17.0,0,1-0
sequence_47757,1,36.0,0,1-0
sequence_47722,2,75.0,1,2-1
sequence_47670,1,97.0,0,1-0
sequence_47663,1,36.0,0,1-0
sequence_47688,2,90.0,1,2-1
sequence_47725,2,57.0,1,2-1
sequence_47793,1,16.0,0,1-0
sequence_47732,1,30.0,0,1-0
sequence_47807,2,42.0,1,2-1
sequence_47748,1,79.0,0,1-0
sequence_47786,1,18.0,0,1-0
sequence_47771,1,18.0,0,1-0
sequence_47667,2,86.0,1,2-1
sequence_47811,1,24.0,0,1-0
sequence_47704,2,98.0,1,2-1
sequence_47730,1,35.0,0,1-0
sequence_47735,2,55.0,1,2-1
sequence_47761,2,120.0,1,2-1
sequence_47695,1,52.0,0,1-0
sequence_47710,1,43.0,0,1-0
sequence_47687,2,92.0,1,2-1
sequence_47751,1,34.0,0,1-0
sequence_47718,2,81.0,1,2-1
sequence_47715,2,101.0,1,2-1
sequence_47675,1,57.0,0,1-0
sequence_47693,2,64.0,1,2-1
sequence_47712,2,49.0,1,2-1
sequence_47795,1,7.0,0,1-0
sequence_47808,1,4.0,0,1-0
sequence_47731,1,32.0,0,1-0
sequence_47696,0,47.0,0,0-0
sequence_47747,1,72.0,0,1-0
sequence_47701,1,63.0,0,1-0
sequence_47740,1,158.0,0,1-0
sequence_47684,1,23.0,0,1-0
sequence_47698,2,56.0,0,2-0
sequence_47726,1,120.0,0,1-0
sequence_47739,2,35.0,1,2-1
sequence_47691,0,40.0,0,0-0
sequence_47744,1,69.0,0,1-0
sequence_47692,2,87.5,1,2-1
sequence_47767,2,105.0,1,2-1
sequence_47788,1,5.0,0,1-0
sequence_47685,0,24.0,0,0-0
sequence_47664,1,32.0,0,1-0
sequence_47806,2,73.0,1,2-1
sequence_47719,2,66.0,1,2-1
sequence_47755,1,100.0,0,1-0
sequence_47721,2,40.0,1,2-1
sequence_47720,2,80.0,1,2-1
sequence_47766,1,4.19,0,1-0
sequence_47758,1,22.0,0,1-0
sequence_47759,2,36.0,1,2-1
sequence_47803,2,12.0,1,2-1
sequence_47674,1,38.0,0,1-0
sequence_47746,1,94.0,0,1-0
sequence_47780,2,23.0,1,2-1
sequence_47676,2,56.0,1,2-1
sequence_47673,1,65.5,0,1-0
sequence_47703,2,95.0,1,2-1
sequence_47668,1,48.0,0,1-0
sequence_47694,0,51.0,0,0-0
sequence_47705,1,71.0,0,1-0
sequence_47754,1,70.0,0,1-0
sequence_47762,2,127.0,1,2-1
sequence_47769,2,25.0,1,2-1
sequence_47779,1,11.0,0,1-0
sequence_47764,2,118.0,1,2-1
sequence_47810,1,5.57,0,1-0
sequence_47749,1,81.0,0,1-0
sequence_47750,1,25.0,0,1-0
sequence_47753,1,74.0,0,1-0
sequence_47743,1,63.0,0,1-0
sequence_47797,1,27.0,0,1-0
sequence_47804,2,23.0,1,2-1
sequence_47699,2,62.0,1,2-1
sequence_47669,1,32.0,0,1-0
sequence_47678,2,37.0,1,2-1
sequence_47714,2,51.0,1,2-1
sequence_47700,1,65.0,0,1-0
sequence_47677,2,103.0,1,2-1
sequence_47742,2,108.0,1,2-1
sequence_47711,2,57.0,1,2-1
sequence_47680,1,73.0,0,1-0
sequence_47774,2,21.0,1,2-1
sequence_47702,0,69.0,0,0-0
sequence_47772,1,12.0,0,1-0
sequence_47741,1,102.0,0,1-0
sequence_47770,2,25.0,1,2-1
sequence_47697,2,55.5,1,2-1
sequence_47775,1,23.0,0,1-0
sequence_47790,2,9.0,1,2-1
sequence_47708,2,111.0,1,2-1
sequence_47791,1,4.0,0,1-0
sequence_47736,1,19.0,0,1-0
sequence_47689,1,52.0,0,1-0
sequence_47662,1,28.0,0,1-0
sequence_47785,2,25.0,1,2-1
sequence_47768,1,17.0,0,1-0
sequence_47661,1,52.0,0,1-0
sequence_47798,2,23.0,1,2-1
sequence_47760,1,26.0,0,1-0
sequence_47756,1,37.0,0,1-0
sequence_47716,2,84.0,1,2-1
sequence_47745,1,83.0,0,1-0
sequence_47729,1,34.0,0,1-0
sequence_47682,2,53.0,1,2-1
sequence_47665,1,50.0,0,1-0
sequence_47723,2,69.0,1,2-1
sequence_47777,1,11.0,0,1-0
sequence_47690,2,63.0,1,2-1
sequence_47783,1,24.5,0,1-0
sequence_47706,1,77.0,0,1-0
sequence_47666,1,69.0,0,1-0
sequence_47802,1,4.0,0,1-0
sequence_47763,2,122.0,1,2-1
sequence_47796,1,20.0,0,1-0
sequence_47707,2,79.0,1,2-1
sequence_47713,1,51.0,0,1-0
sequence_47737,1,27.0,0,1-0
sequence_47686,2,22.0,1,2-1
sequence_47809,1,10.0,0,1-0
sequence_47717,2,66.0,1,2-1
sequence_47727,1,45.0,0,1-0
sequence_47724,2,48.0,1,2-1
sequence_47787,1,5.0,0,1-0
sequence_47679,1,44.0,0,1-0
sequence_47709,2,119.0,1,2-1
sequence_47683,2,75.0,1,2-1
sequence_47805,1,22.0,0,1-0
sequence_47681,1,44.0,0,1-0
sequence_47801,1,4.0,0,1-0
sequence_47789,2,10.0,1,2-1
sequence_47812,2,121.0,1,2-1
sequence_47776,1,9.0,0,1-0
sequence_47765,2,118.0,1,2-1
sequence_47728,1,12.0,0,1-0
