,id_seq1,target_seq1,id_seq2,target_seq2,distance
70,sequence_53082,55.0,sequence_19410,49.9,97.0219
21,sequence_53082,55.0,sequence_19447,51.0,107.8136
131,sequence_53082,55.0,sequence_19467,64.4,105.9451
258,sequence_53082,55.0,sequence_19380,48.1,88.16239999999999
195,sequence_53082,55.0,sequence_19424,50.9,114.4279
56,sequence_53082,55.0,sequence_19354,60.0,107.546
257,sequence_53082,55.0,sequence_19348,46.7,91.4247
221,sequence_53082,55.0,sequence_19461,61.2,107.562
99,sequence_53082,55.0,sequence_19515,50.4,109.2466
51,sequence_53082,55.0,sequence_19406,53.8,103.5103
88,sequence_53082,55.0,sequence_19383,50.5,100.8203
44,sequence_53082,55.0,sequence_19404,51.3,98.2341
156,sequence_53082,55.0,sequence_19514,53.0,105.9313
141,sequence_53082,55.0,sequence_19512,54.4,104.4247
116,sequence_53082,55.0,sequence_19427,53.8,109.8834
174,sequence_53082,55.0,sequence_19384,50.8,97.4085
243,sequence_53082,55.0,sequence_19381,50.0,100.7605
26,sequence_53082,55.0,sequence_19450,46.0,107.3895
83,sequence_53082,55.0,sequence_19441,49.0,93.5204
