,id_seq1,target_seq1,id_seq2,target_seq2,distance
112,sequence_53082,55.0,sequence_19445,45.5,137.1883
57,sequence_53082,55.0,sequence_20040,47.2,132.038
67,sequence_53082,55.0,sequence_19526,49.3,143.7132
158,sequence_53082,55.0,sequence_19437,46.7,129.8462
152,sequence_53082,55.0,sequence_19529,48.8,128.1057
125,sequence_53082,55.0,sequence_19429,50.9,136.7029
171,sequence_53082,55.0,sequence_19524,46.4,142.2751
59,sequence_53082,55.0,sequence_19432,51.0,138.9905
189,sequence_53082,55.0,sequence_19452,44.2,144.5194
19,sequence_53082,55.0,sequence_19417,47.9,135.2415
93,sequence_53082,55.0,sequence_19488,51.3,142.74779999999998
2,sequence_53082,55.0,sequence_20048,39.8,142.3378
0,sequence_53082,55.0,sequence_19402,43.0,127.7884
170,sequence_53082,55.0,sequence_20066,49.9,147.4656
91,sequence_53082,55.0,sequence_19431,50.5,156.21460000000002
49,sequence_53082,55.0,sequence_19490,52.9,128.6807
30,sequence_53082,55.0,sequence_19430,45.7,143.8917
1,sequence_53082,55.0,sequence_20054,49.0,144.045
154,sequence_53082,55.0,sequence_19491,48.8,132.9981
64,sequence_53082,55.0,sequence_19392,50.5,149.2501
155,sequence_53082,55.0,sequence_19421,53.0,142.8959
10,sequence_53082,55.0,sequence_19453,47.3,145.5398
4,sequence_53082,55.0,sequence_19525,48.8,138.3381
168,sequence_53082,55.0,sequence_19372,49.2,140.9146
39,sequence_53082,55.0,sequence_19530,45.6,132.5666
179,sequence_53082,55.0,sequence_19456,48.0,145.0396
135,sequence_53082,55.0,sequence_19435,51.4,147.94459999999998
90,sequence_53082,55.0,sequence_19495,58.9,145.35750000000002
117,sequence_53082,55.0,sequence_19521,53.0,135.31459999999998
111,sequence_53082,55.0,sequence_19492,58.5,152.7415
186,sequence_53082,55.0,sequence_19528,47.1,130.3211
62,sequence_53082,55.0,sequence_19505,42.4,153.1711
38,sequence_53082,55.0,sequence_20064,47.3,152.6081
115,sequence_53082,55.0,sequence_19377,50.3,130.00150000000002
32,sequence_53082,55.0,sequence_19369,47.9,111.2278
162,sequence_53082,55.0,sequence_19395,49.7,133.4452
75,sequence_53082,55.0,sequence_20041,48.5,129.11149999999998
87,sequence_53082,55.0,sequence_20065,46.5,140.7405
133,sequence_53082,55.0,sequence_19396,43.1,126.3585
169,sequence_53082,55.0,sequence_19507,46.0,142.99009999999998
23,sequence_53082,55.0,sequence_20042,49.4,146.2689
109,sequence_53082,55.0,sequence_19399,47.5,129.7455
28,sequence_53082,55.0,sequence_19509,50.6,147.2136
193,sequence_53082,55.0,sequence_19487,55.9,137.08120000000002
176,sequence_53082,55.0,sequence_19484,52.0,139.5398
187,sequence_53082,55.0,sequence_19455,44.5,140.89780000000002
163,sequence_53082,55.0,sequence_19510,47.8,127.5289
127,sequence_53082,55.0,sequence_20055,46.3,139.4069
134,sequence_53082,55.0,sequence_19527,50.1,133.2498
102,sequence_53082,55.0,sequence_19486,54.2,138.9487
24,sequence_53082,55.0,sequence_19419,53.3,149.7881
173,sequence_53082,55.0,sequence_19485,58.0,146.90609999999998
20,sequence_53082,55.0,sequence_19391,46.8,130.81029999999998
41,sequence_53082,55.0,sequence_19504,50.6,134.98669999999998
60,sequence_53082,55.0,sequence_19371,49.0,138.21
61,sequence_53082,55.0,sequence_19434,48.0,154.16320000000002
151,sequence_53082,55.0,sequence_19454,43.1,137.1906
50,sequence_53082,55.0,sequence_19376,53.0,133.3657
