id,label,target,labels,profile
sequence_47692,1,87.5,1-21-21,1-1-21-21
sequence_47704,3,98.0,1-25-25,3-1-25-25
sequence_47719,3,66.0,0-13-13,3-0-13-13
sequence_47663,2,36.0,0-26-26,2-0-26-26
sequence_47713,3,51.0,1-16-16,3-1-16-16
sequence_47761,1,120.0,1-12-12,1-1-12-12
sequence_47694,3,51.0,3-14-14,3-3-14-14
sequence_47764,1,118.0,1-12-12,1-1-12-12
sequence_47673,2,65.5,1-7-7,2-1-7-7
sequence_47795,0,7.0,3-27-27,0-3-27-27
sequence_47723,3,69.0,1-25-25,3-1-25-25
sequence_47791,2,4.0,3-17-17,2-3-17-17
sequence_47703,3,95.0,1-25-25,3-1-25-25
sequence_47677,3,103.0,1-25-25,3-1-25-25
sequence_47780,2,23.0,1-0-0,2-1-0-0
sequence_47773,0,19.0,3-24-24,0-3-24-24
sequence_47730,0,35.0,0-18-18,0-0-18-18
sequence_47688,3,90.0,0-9-9,3-0-9-9
sequence_47721,0,40.0,3-23-23,0-3-23-23
sequence_47711,3,57.0,1-25-25,3-1-25-25
sequence_47685,3,24.0,3-8-8,3-3-8-8
sequence_47722,3,75.0,1-4-4,3-1-4-4
sequence_47771,0,18.0,3-28-28,0-3-28-28
sequence_47729,2,34.0,3-2-2,2-3-2-2
sequence_47667,3,86.0,0-18-18,3-0-18-18
sequence_47796,3,20.0,0-15-15,3-0-15-15
sequence_47762,1,127.0,1-12-12,1-1-12-12
sequence_47672,1,76.0,1-22-22,1-1-22-22
sequence_47782,0,17.0,0-6-6,0-0-6-6
sequence_47812,1,121.0,1-12-12,1-1-12-12
sequence_47715,3,101.0,1-4-4,3-1-4-4
sequence_47772,2,12.0,3-28-28,2-3-28-28
sequence_47801,0,4.0,3-11-11,0-3-11-11
sequence_47763,2,122.0,1-3-3,2-1-3-3
sequence_47732,3,30.0,2-1-1,3-2-1-1
sequence_47689,3,52.0,0-9-9,3-0-9-9
sequence_47686,2,22.0,3-8-8,2-3-8-8
sequence_47809,2,10.0,3-5-5,2-3-5-5
sequence_47671,3,36.0,0-18-18,3-0-18-18
sequence_47797,2,27.0,2-10-10,2-2-10-10
sequence_47803,2,12.0,3-24-24,2-3-24-24
sequence_47787,0,5.0,3-11-11,0-3-11-11
sequence_47662,3,28.0,2-1-1,3-2-1-1
sequence_47712,1,49.0,1-21-21,1-1-21-21
sequence_47811,0,24.0,2-10-10,0-2-10-10
sequence_47802,0,4.0,3-11-11,0-3-11-11
sequence_47804,0,23.0,1-0-0,0-1-0-0
sequence_47697,2,55.5,3-8-8,2-3-8-8
sequence_47768,2,17.0,1-12-12,2-1-12-12
sequence_47661,1,52.0,0-18-18,1-0-18-18
sequence_47676,3,56.0,1-25-25,3-1-25-25
sequence_47668,3,48.0,0-19-19,3-0-19-19
sequence_47681,3,44.0,1-22-22,3-1-22-22
sequence_47696,3,47.0,3-8-8,3-3-8-8
sequence_47760,3,26.0,3-5-5,3-3-5-5
sequence_47799,0,24.0,1-0-0,0-1-0-0
sequence_47699,1,62.0,1-21-21,1-1-21-21
sequence_47744,1,69.0,0-20-20,1-0-20-20
sequence_47714,1,51.0,1-4-4,1-1-4-4
sequence_47728,2,12.0,3-2-2,2-3-2-2
sequence_47680,0,73.0,1-22-22,0-1-22-22
sequence_47781,1,12.0,1-0-0,1-1-0-0
sequence_47716,3,84.0,0-13-13,3-0-13-13
sequence_47665,1,50.0,0-18-18,1-0-18-18
sequence_47709,3,119.0,1-25-25,3-1-25-25
sequence_47741,1,102.0,1-16-16,1-1-16-16
sequence_47765,1,118.0,1-12-12,1-1-12-12
sequence_47695,1,52.0,3-8-8,1-3-8-8
sequence_47738,3,55.0,1-16-16,3-1-16-16
sequence_47784,0,21.0,0-15-15,0-0-15-15
sequence_47682,2,53.0,1-21-21,2-1-21-21
sequence_47736,1,19.0,3-5-5,1-3-5-5
sequence_47742,3,108.0,1-4-4,3-1-4-4
sequence_47790,0,9.0,3-11-11,0-3-11-11
