id,label,target,labels,profile
sequence_40861,0,464,1,0-1
sequence_40814,0,510,1,0-1
sequence_40804,2,561,0,2-0
sequence_40789,1,510,2,1-2
sequence_40838,1,531,0,1-0
sequence_40846,0,483,1,0-1
sequence_40834,0,546,0,0-0
sequence_40790,0,523,0,0-0
sequence_40831,0,525,0,0-0
sequence_40805,1,564,2,1-2
sequence_40836,1,543,0,1-0
sequence_40855,0,522,1,0-1
sequence_40791,0,454,1,0-1
sequence_40827,2,525,0,2-0
sequence_40826,2,539,0,2-0
sequence_40799,2,597,0,2-0
sequence_40794,1,519,2,1-2
sequence_40787,1,510,0,1-0
sequence_40847,0,486,1,0-1
sequence_40859,2,543,0,2-0
sequence_40807,1,528,2,1-2
sequence_40808,2,543,0,2-0
sequence_40818,1,522,0,1-0
sequence_40792,2,517,0,2-0
sequence_40819,2,532,0,2-0
sequence_40839,2,538,0,2-0
sequence_40795,2,562,0,2-0
sequence_40860,1,535,2,1-2
sequence_40817,1,528,0,1-0
sequence_40800,1,558,2,1-2
sequence_40793,0,456,1,0-1
sequence_40840,0,528,0,0-0
sequence_40851,0,477,1,0-1
sequence_40850,0,462,1,0-1
sequence_40863,2,566,0,2-0
sequence_40796,2,567,0,2-0
sequence_40802,1,560,2,1-2
sequence_40856,0,498,1,0-1
sequence_40862,1,546,0,1-0
sequence_40809,1,528,2,1-2
sequence_40865,2,580,0,2-0
sequence_40829,0,528,0,0-0
sequence_40848,0,461,1,0-1
sequence_40833,2,549,0,2-0
sequence_40864,2,549,0,2-0
sequence_40806,1,525,0,1-0
sequence_40820,0,543,0,0-0
sequence_40798,2,579,0,2-0
sequence_40788,1,510,2,1-2
sequence_40810,1,549,2,1-2
sequence_40803,1,549,0,1-0
sequence_40823,0,546,0,0-0
sequence_40867,2,622,0,2-0
sequence_40857,0,522,1,0-1
sequence_40853,0,463,1,0-1
sequence_40815,0,498,1,0-1
sequence_40812,0,464,1,0-1
sequence_40811,2,534,0,2-0
sequence_40849,0,464,1,0-1
sequence_40842,0,522,0,0-0
sequence_40825,2,532,0,2-0
sequence_40845,0,495,1,0-1
sequence_40832,2,555,0,2-0
sequence_40852,0,474,1,0-1
sequence_40835,1,535,0,1-0
sequence_40821,2,549,0,2-0
sequence_40828,1,519,0,1-0
sequence_40844,0,519,0,0-0
sequence_40824,2,523,0,2-0
sequence_40822,0,549,0,0-0
sequence_40858,0,495,1,0-1
sequence_40841,0,528,0,0-0
sequence_40816,0,531,0,0-0
sequence_40813,2,528,0,2-0
sequence_40854,0,465,1,0-1
sequence_40837,2,543,0,2-0
sequence_40830,2,558,0,2-0
sequence_40797,2,558,0,2-0
sequence_40866,2,620,0,2-0
sequence_40843,0,495,0,0-0
sequence_40801,1,561,2,1-2
