id,label
sequence_47692,0
sequence_47704,0
sequence_47719,1
sequence_47663,0
sequence_47713,0
sequence_47761,0
sequence_47694,2
sequence_47764,0
sequence_47673,0
sequence_47795,2
sequence_47723,1
sequence_47791,0
sequence_47703,0
sequence_47677,0
sequence_47780,2
sequence_47773,0
sequence_47730,3
sequence_47688,2
sequence_47721,2
sequence_47711,0
sequence_47685,3
sequence_47722,1
sequence_47771,1
sequence_47729,1
sequence_47667,0
sequence_47796,2
sequence_47762,0
sequence_47672,2
sequence_47782,3
sequence_47812,0
sequence_47715,0
sequence_47772,0
sequence_47801,0
sequence_47763,0
sequence_47732,3
sequence_47689,2
sequence_47686,0
sequence_47809,1
sequence_47671,0
sequence_47797,3
sequence_47803,0
sequence_47787,0
sequence_47662,3
sequence_47712,1
sequence_47811,3
sequence_47802,0
sequence_47804,1
sequence_47697,0
sequence_47768,2
sequence_47661,0
sequence_47676,0
sequence_47668,2
sequence_47681,2
sequence_47696,0
sequence_47760,2
sequence_47799,2
sequence_47699,3
sequence_47744,2
sequence_47714,1
sequence_47728,0
sequence_47680,2
sequence_47781,2
sequence_47716,3
sequence_47665,0
sequence_47709,3
sequence_47741,0
sequence_47765,0
sequence_47695,0
sequence_47738,0
sequence_47784,2
sequence_47682,2
sequence_47736,2
sequence_47742,3
sequence_47790,3
sequence_47669,3
sequence_47746,0
sequence_47745,0
sequence_47798,2
sequence_47806,2
sequence_47759,2
sequence_47670,0
sequence_47794,2
sequence_47675,0
sequence_47800,2
sequence_47788,0
sequence_47766,1
sequence_47757,3
sequence_47733,2
sequence_47750,2
sequence_47678,2
sequence_47720,0
sequence_47706,0
sequence_47664,3
sequence_47684,1
sequence_47805,2
sequence_47789,0
sequence_47737,1
sequence_47810,0
sequence_47701,0
sequence_47785,0
sequence_47774,1
sequence_47776,2
sequence_47754,3
sequence_47718,2
sequence_47739,0
sequence_47690,2
sequence_47726,3
sequence_47786,0
sequence_47767,2
sequence_47793,2
sequence_47725,1
sequence_47756,3
sequence_47683,2
sequence_47753,0
sequence_47808,2
sequence_47666,0
sequence_47775,3
sequence_47749,2
sequence_47740,0
sequence_47743,0
sequence_47807,2
sequence_47708,0
sequence_47751,2
sequence_47778,2
sequence_47724,2
sequence_47707,0
sequence_47710,2
sequence_47769,2
sequence_47792,1
sequence_47779,2
sequence_47705,2
sequence_47727,3
sequence_47679,2
sequence_47777,2
sequence_47752,2
sequence_47693,2
sequence_47717,0
sequence_47702,0
sequence_47770,0
sequence_47731,0
sequence_47735,0
sequence_47691,0
sequence_47674,0
sequence_47783,3
sequence_47700,0
sequence_47748,0
sequence_47698,2
sequence_47747,3
sequence_47734,3
sequence_47755,2
sequence_47758,3
sequence_47687,0
