,strategy,siluetas,calinski,davies
0,meanshift-2,0.5553612858195944,318.67805795735825,0.7089723786457496
1,meanshift-3,0.5553612858195944,318.67805795735825,0.7089723786457496
2,meanshift-4,0.5553612858195944,318.67805795735825,0.7089723786457496
3,meanshift-5,0.5553612858195944,318.67805795735825,0.7089723786457496
4,meanshift-6,0.5553612858195944,318.67805795735825,0.7089723786457496
5,meanshift-7,0.5553612858195944,318.67805795735825,0.7089723786457496
6,meanshift-8,0.5553612858195944,318.67805795735825,0.7089723786457496
7,meanshift-9,0.5553612858195944,318.67805795735825,0.7089723786457496
8,meanshift-10,0.5553612858195944,318.67805795735825,0.7089723786457496
9,meanshift-11,0.5553612858195944,318.67805795735825,0.7089723786457496
10,meanshift-12,0.5553612858195944,318.67805795735825,0.7089723786457496
11,meanshift-13,0.5553612858195944,318.67805795735825,0.7089723786457496
12,meanshift-14,0.5553612858195944,318.67805795735825,0.7089723786457496
13,meanshift-15,0.5553612858195944,318.67805795735825,0.7089723786457496
14,meanshift-16,0.5553612858195944,318.67805795735825,0.7089723786457496
15,meanshift-17,0.5553612858195944,318.67805795735825,0.7089723786457496
16,meanshift-18,0.5553612858195944,318.67805795735825,0.7089723786457496
17,meanshift-19,0.5553612858195944,318.67805795735825,0.7089723786457496
18,meanshift-20,0.5553612858195944,318.67805795735825,0.7089723786457496
19,meanshift-21,0.5553612858195944,318.67805795735825,0.7089723786457496
20,meanshift-22,0.5553612858195944,318.67805795735825,0.7089723786457496
21,meanshift-23,0.5553612858195944,318.67805795735825,0.7089723786457496
22,meanshift-24,0.5553612858195944,318.67805795735825,0.7089723786457496
23,meanshift-25,0.5553612858195944,318.67805795735825,0.7089723786457496
24,meanshift-26,0.5553612858195944,318.67805795735825,0.7089723786457496
25,meanshift-27,0.5553612858195944,318.67805795735825,0.7089723786457496
26,meanshift-28,0.5553612858195944,318.67805795735825,0.7089723786457496
27,meanshift-29,0.5553612858195944,318.67805795735825,0.7089723786457496
