id,label
sequence_47692,1
sequence_47704,2
sequence_47719,2
sequence_47663,1
sequence_47713,2
sequence_47761,2
sequence_47694,0
sequence_47764,2
sequence_47673,2
sequence_47795,0
sequence_47723,1
sequence_47791,0
sequence_47703,2
sequence_47677,1
sequence_47780,2
sequence_47773,2
sequence_47730,2
sequence_47688,0
sequence_47721,2
sequence_47711,1
sequence_47685,0
sequence_47722,1
sequence_47771,1
sequence_47729,1
sequence_47667,2
sequence_47796,0
sequence_47762,2
sequence_47672,0
sequence_47782,0
sequence_47812,2
sequence_47715,2
sequence_47772,1
sequence_47801,0
sequence_47763,2
sequence_47732,1
sequence_47689,1
sequence_47686,0
sequence_47809,0
sequence_47671,0
sequence_47797,0
sequence_47803,2
sequence_47787,0
sequence_47662,0
sequence_47712,2
sequence_47811,0
sequence_47802,0
sequence_47804,2
sequence_47697,2
sequence_47768,2
sequence_47661,0
sequence_47676,1
sequence_47668,1
sequence_47681,2
sequence_47696,0
sequence_47760,0
sequence_47799,2
sequence_47699,2
sequence_47744,0
sequence_47714,2
sequence_47728,1
sequence_47680,0
sequence_47781,1
sequence_47716,2
sequence_47665,1
sequence_47709,2
sequence_47741,0
sequence_47765,2
sequence_47695,1
sequence_47738,2
sequence_47784,0
sequence_47682,0
sequence_47736,1
sequence_47742,2
sequence_47790,2
sequence_47669,0
sequence_47746,0
sequence_47745,0
sequence_47798,2
sequence_47806,2
sequence_47759,2
sequence_47670,1
sequence_47794,0
sequence_47675,1
sequence_47800,2
sequence_47788,0
sequence_47766,0
sequence_47757,1
sequence_47733,1
sequence_47750,1
sequence_47678,2
sequence_47720,2
sequence_47706,1
sequence_47664,0
sequence_47684,1
sequence_47805,0
sequence_47789,2
sequence_47737,0
sequence_47810,0
sequence_47701,1
sequence_47785,2
sequence_47774,2
sequence_47776,0
sequence_47754,0
sequence_47718,2
sequence_47739,1
sequence_47690,2
sequence_47726,0
sequence_47786,0
sequence_47767,2
sequence_47793,0
sequence_47725,2
sequence_47756,0
sequence_47683,0
sequence_47753,0
sequence_47808,0
sequence_47666,0
sequence_47775,2
sequence_47749,0
sequence_47740,1
sequence_47743,0
sequence_47807,2
sequence_47708,2
sequence_47751,0
sequence_47778,2
sequence_47724,0
sequence_47707,2
sequence_47710,0
sequence_47769,0
sequence_47792,0
sequence_47779,0
sequence_47705,0
sequence_47727,0
sequence_47679,2
sequence_47777,0
sequence_47752,0
sequence_47693,2
sequence_47717,2
sequence_47702,1
sequence_47770,2
sequence_47731,0
sequence_47735,1
sequence_47691,0
sequence_47674,0
sequence_47783,0
sequence_47700,0
sequence_47748,0
sequence_47698,0
sequence_47747,0
sequence_47734,1
sequence_47755,0
sequence_47758,0
sequence_47687,2
