,id_seq1,target_seq1,id_seq2,target_seq2,distance
64,sequence_40826,539,sequence_40823,546,43.3719
59,sequence_40826,539,sequence_40836,543,30.503200000000003
12,sequence_40826,539,sequence_40840,528,31.9184
44,sequence_40826,539,sequence_40839,538,16.216
25,sequence_40826,539,sequence_40815,498,47.4136
68,sequence_40826,539,sequence_40830,558,27.6404
43,sequence_40826,539,sequence_40860,535,33.6503
13,sequence_40826,539,sequence_40841,528,27.2482
24,sequence_40826,539,sequence_40856,498,35.1549
11,sequence_40826,539,sequence_40857,522,34.857200000000006
16,sequence_40826,539,sequence_40838,531,35.913999999999994
14,sequence_40826,539,sequence_40842,522,22.19860000000001
55,sequence_40826,539,sequence_40808,543,15.982499999999998
46,sequence_40826,539,sequence_40819,532,34.626900000000006
72,sequence_40826,539,sequence_40801,561,51.1022
70,sequence_40826,539,sequence_40865,580,36.3612
