,id_seq1,target_seq1,id_seq2,target_seq2,distance
235,sequence_53082,55.0,sequence_19517,61.6,0.950413223140496
67,sequence_53082,55.0,sequence_19526,49.3,0.9917355371900828
189,sequence_53082,55.0,sequence_19452,44.2,0.975206611570248
72,sequence_53082,55.0,sequence_19439,49.5,0.9586776859504132
30,sequence_53082,55.0,sequence_19430,45.7,0.9669421487603306
64,sequence_53082,55.0,sequence_19392,50.5,0.975206611570248
168,sequence_53082,55.0,sequence_19372,49.2,0.975206611570248
214,sequence_53082,55.0,sequence_19464,62.2,0.9917355371900828
38,sequence_53082,55.0,sequence_20064,47.3,0.9669421487603306
169,sequence_53082,55.0,sequence_19507,46.0,1.0
27,sequence_53082,55.0,sequence_53085,51.2,0.975206611570248
229,sequence_53082,55.0,sequence_19460,61.0,0.9834710743801652
187,sequence_53082,55.0,sequence_19455,44.5,0.9917355371900828
197,sequence_53082,55.0,sequence_53058,51.2,0.9669421487603306
149,sequence_53082,55.0,sequence_19466,56.9,0.950413223140496
215,sequence_53082,55.0,sequence_19359,59.3,0.9834710743801652
73,sequence_53082,55.0,sequence_20071,44.9,0.975206611570248
198,sequence_53082,55.0,sequence_19458,62.9,0.9834710743801652
226,sequence_53082,55.0,sequence_19349,58.9,0.975206611570248
24,sequence_53082,55.0,sequence_19419,53.3,0.9917355371900828
108,sequence_53082,55.0,sequence_20070,51.8,0.9669421487603306
202,sequence_53082,55.0,sequence_19361,55.6,0.9834710743801652
219,sequence_53082,55.0,sequence_19475,59.1,0.9586776859504132
207,sequence_53082,55.0,sequence_19473,60.6,0.9586776859504132
61,sequence_53082,55.0,sequence_19434,48.0,0.9917355371900828
192,sequence_53082,55.0,sequence_19499,53.3,0.975206611570248
230,sequence_53082,55.0,sequence_19352,58.5,0.9917355371900828
