,id_seq1,target_seq1,id_seq2,target_seq2,distance
8,sequence_40826,539,sequence_40814,510,0.1421000000000001
36,sequence_40826,539,sequence_40854,465,0.1291999999999999
37,sequence_40826,539,sequence_40853,463,0.1276
40,sequence_40826,539,sequence_40850,462,0.1324999999999999
31,sequence_40826,539,sequence_40846,483,0.0968999999999999
26,sequence_40826,539,sequence_40851,477,0.0954999999999999
11,sequence_40826,539,sequence_40857,522,0.1453999999999999
28,sequence_40826,539,sequence_40858,495,0.1033999999999999
35,sequence_40826,539,sequence_40812,464,0.0998999999999999
9,sequence_40826,539,sequence_40845,495,0.0987999999999997
29,sequence_40826,539,sequence_40852,474,0.1326999999999999
25,sequence_40826,539,sequence_40815,498,0.0936
38,sequence_40826,539,sequence_40848,461,0.1563999999999999
32,sequence_40826,539,sequence_40791,454,0.1100999999999999
33,sequence_40826,539,sequence_40793,456,0.125
39,sequence_40826,539,sequence_40849,464,0.1172999999999999
10,sequence_40826,539,sequence_40855,522,0.1261000000000001
27,sequence_40826,539,sequence_40847,486,0.1200999999999999
