id,label,target,labels,profile
sequence_47692,0,87.5,2-0-18,0-2-0-18
sequence_47704,2,98.0,1-0-16,2-1-0-16
sequence_47719,0,66.0,2-0-28,0-2-0-28
sequence_47663,1,36.0,0-0-21,1-0-0-21
sequence_47713,0,51.0,0-0-10,0-0-0-10
sequence_47761,2,120.0,1-0-11,2-1-0-11
sequence_47694,1,51.0,2-0-0,1-2-0-0
sequence_47764,2,118.0,1-0-11,2-1-0-11
sequence_47673,1,65.5,0-0-23,1-0-0-23
sequence_47795,1,7.0,0-0-19,1-0-0-19
sequence_47723,2,69.0,2-0-1,2-2-0-1
sequence_47791,2,4.0,0-0-25,2-0-0-25
sequence_47703,2,95.0,1-0-16,2-1-0-16
sequence_47677,2,103.0,2-0-1,2-2-0-1
sequence_47780,0,23.0,1-0-7,0-1-0-7
sequence_47773,0,19.0,2-0-8,0-2-0-8
sequence_47730,0,35.0,0-0-4,0-0-0-4
sequence_47688,0,90.0,2-0-0,0-2-0-0
sequence_47721,1,40.0,2-0-2,1-2-0-2
sequence_47711,2,57.0,2-0-1,2-2-0-1
sequence_47685,1,24.0,1-0-6,1-1-0-6
sequence_47722,2,75.0,2-0-28,2-2-0-28
sequence_47771,1,18.0,0-0-13,1-0-0-13
sequence_47729,1,34.0,0-0-15,1-0-0-15
sequence_47667,1,86.0,0-0-10,1-0-0-10
sequence_47796,2,20.0,0-0-4,2-0-0-4
sequence_47762,2,127.0,1-0-11,2-1-0-11
sequence_47672,2,76.0,1-0-5,2-1-0-5
sequence_47782,2,17.0,0-0-12,2-0-0-12
sequence_47812,2,121.0,1-0-11,2-1-0-11
sequence_47715,0,101.0,2-0-27,0-2-0-27
sequence_47772,1,12.0,0-0-4,1-0-0-4
sequence_47801,1,4.0,0-0-4,1-0-0-4
sequence_47763,2,122.0,1-0-11,2-1-0-11
sequence_47732,0,30.0,2-0-17,0-2-0-17
sequence_47689,0,52.0,2-0-0,0-2-0-0
sequence_47686,2,22.0,1-0-6,2-1-0-6
sequence_47809,1,10.0,0-0-15,1-0-0-15
sequence_47671,0,36.0,0-0-10,0-0-0-10
sequence_47797,1,27.0,2-0-17,1-2-0-17
sequence_47803,1,12.0,2-0-8,1-2-0-8
sequence_47787,1,5.0,0-0-25,1-0-0-25
sequence_47662,1,28.0,0-0-21,1-0-0-21
sequence_47712,0,49.0,2-0-18,0-2-0-18
sequence_47811,2,24.0,0-0-21,2-0-0-21
sequence_47802,1,4.0,2-0-8,1-2-0-8
sequence_47804,0,23.0,2-0-26,0-2-0-26
sequence_47697,0,55.5,2-0-2,0-2-0-2
sequence_47768,1,17.0,0-0-13,1-0-0-13
sequence_47661,1,52.0,2-0-9,1-2-0-9
sequence_47676,0,56.0,2-0-1,0-2-0-1
sequence_47668,1,48.0,2-0-9,1-2-0-9
sequence_47681,2,44.0,1-0-5,2-1-0-5
sequence_47696,0,47.0,2-0-0,0-2-0-0
sequence_47760,1,26.0,0-0-4,1-0-0-4
sequence_47799,1,24.0,2-0-26,1-2-0-26
sequence_47699,0,62.0,2-0-18,0-2-0-18
sequence_47744,1,69.0,0-0-3,1-0-0-3
sequence_47714,0,51.0,2-0-18,0-2-0-18
sequence_47728,1,12.0,0-0-22,1-0-0-22
sequence_47680,2,73.0,1-0-5,2-1-0-5
sequence_47781,2,12.0,0-0-12,2-0-0-12
sequence_47716,0,84.0,2-0-28,0-2-0-28
sequence_47665,1,50.0,2-0-9,1-2-0-9
sequence_47709,2,119.0,1-0-16,2-1-0-16
sequence_47741,1,102.0,0-0-3,1-0-0-3
sequence_47765,2,118.0,1-0-11,2-1-0-11
sequence_47695,1,52.0,0-0-0,1-0-0-0
sequence_47738,1,55.0,0-0-3,1-0-0-3
sequence_47784,1,21.0,0-0-25,1-0-0-25
sequence_47682,2,53.0,1-0-6,2-1-0-6
sequence_47736,1,19.0,0-0-22,1-0-0-22
sequence_47742,0,108.0,2-0-27,0-2-0-27
sequence_47790,1,9.0,1-0-24,1-1-0-24
sequence_47669,1,32.0,2-0-9,1-2-0-9
sequence_47746,0,94.0,2-0-14,0-2-0-14
sequence_47745,0,83.0,0-0-3,0-0-0-3
sequence_47798,1,23.0,0-0-4,1-0-0-4
sequence_47806,2,73.0,1-0-11,2-1-0-11
sequence_47759,0,36.0,2-0-2,0-2-0-2
sequence_47670,0,97.0,2-0-9,0-2-0-9
sequence_47794,0,18.0,2-0-7,0-2-0-7
sequence_47675,0,57.0,2-0-1,0-2-0-1
sequence_47800,1,20.0,2-0-26,1-2-0-26
sequence_47788,1,5.0,1-0-24,1-1-0-24
sequence_47766,2,4.19,0-0-25,2-0-0-25
sequence_47757,2,36.0,0-0-21,2-0-0-21
sequence_47733,1,25.0,2-0-17,1-2-0-17
sequence_47750,1,25.0,0-0-4,1-0-0-4
sequence_47678,1,37.0,2-0-2,1-2-0-2
sequence_47720,0,80.0,2-0-28,0-2-0-28
sequence_47706,2,77.0,1-0-5,2-1-0-5
sequence_47664,2,32.0,0-0-21,2-0-0-21
sequence_47684,1,23.0,0-0-22,1-0-0-22
sequence_47805,0,22.0,0-0-13,0-0-0-13
sequence_47789,2,10.0,1-0-24,2-1-0-24
sequence_47737,1,27.0,0-0-15,1-0-0-15
