,id_seq1,target_seq1,id_seq2,target_seq2,distance
34,sequence_40826,539,sequence_40861,464,5.8595912085013246e-05
36,sequence_40826,539,sequence_40854,465,8.15002534004794e-05
30,sequence_40826,539,sequence_40843,495,4.520642996153068e-05
15,sequence_40826,539,sequence_40844,519,2.95728247566851e-05
37,sequence_40826,539,sequence_40853,463,5.127199140586569e-05
40,sequence_40826,539,sequence_40850,462,6.500490602290299e-05
31,sequence_40826,539,sequence_40846,483,8.743050844306488e-05
26,sequence_40826,539,sequence_40851,477,7.542096094637074e-05
28,sequence_40826,539,sequence_40858,495,5.53762385930856e-05
35,sequence_40826,539,sequence_40812,464,6.008922203770695e-05
29,sequence_40826,539,sequence_40852,474,5.360415461530543e-05
24,sequence_40826,539,sequence_40856,498,5.681312051419862e-05
25,sequence_40826,539,sequence_40815,498,8.201246778938298e-05
38,sequence_40826,539,sequence_40848,461,5.6947995034306587e-05
32,sequence_40826,539,sequence_40791,454,6.817650333523773e-05
33,sequence_40826,539,sequence_40793,456,6.468029656925278e-05
39,sequence_40826,539,sequence_40849,464,6.399919261235176e-05
27,sequence_40826,539,sequence_40847,486,5.838119530265917e-05
