,id,target,labels
0,sequence_47787,5.0,14-16-16
1,sequence_47684,23.0,5-8-8
2,sequence_47789,10.0,25-5-5
3,sequence_47790,9.0,25-5-5
4,sequence_47781,12.0,1-9-9
5,sequence_47777,11.0,1-9-9
6,sequence_47779,11.0,1-9-9
7,sequence_47784,21.0,9-10-10
8,sequence_47786,18.0,21-13-13
9,sequence_47782,17.0,9-10-10
10,sequence_47772,12.0,14-16-16
11,sequence_47795,7.0,17-3-3
12,sequence_47776,9.0,14-16-16
13,sequence_47685,24.0,0-14-14
14,sequence_47679,44.0,5-20-20
15,sequence_47695,52.0,16-7-7
16,sequence_47710,43.0,16-7-7
17,sequence_47686,22.0,13-1-1
18,sequence_47778,26.0,3-18-18
19,sequence_47780,23.0,3-18-18
20,sequence_47785,25.0,25-5-5
21,sequence_47803,12.0,20-28-28
22,sequence_47663,36.0,28-8-8
23,sequence_47757,36.0,9-10-10
24,sequence_47783,24.5,15-4-4
25,sequence_47796,20.0,4-3-3
26,sequence_47750,25.0,14-16-16
27,sequence_47760,26.0,14-16-16
28,sequence_47773,19.0,25-5-5
29,sequence_47768,17.0,1-9-9
30,sequence_47771,18.0,9-10-10
31,sequence_47681,44.0,0-14-14
32,sequence_47696,47.0,8-0-0
33,sequence_47680,73.0,5-20-20
34,sequence_47673,65.5,5-20-20
35,sequence_47700,65.0,5-20-20
36,sequence_47689,52.0,16-7-7
37,sequence_47683,75.0,23-1-1
38,sequence_47697,55.5,7-21-21
39,sequence_47678,37.0,13-1-1
40,sequence_47682,53.0,23-1-1
41,sequence_47724,48.0,23-1-1
42,sequence_47806,73.0,3-18-18
43,sequence_47807,42.0,20-28-28
44,sequence_47804,23.0,12-11-11
45,sequence_47800,20.0,20-28-28
46,sequence_47799,24.0,20-28-28
47,sequence_47664,32.0,22-17-17
48,sequence_47666,69.0,28-8-8
49,sequence_47671,36.0,28-19-19
50,sequence_47727,45.0,15-4-4
51,sequence_47756,37.0,15-4-4
52,sequence_47775,23.0,15-4-4
53,sequence_47730,35.0,4-3-3
54,sequence_47758,22.0,4-3-3
55,sequence_47797,27.0,6-6-6
56,sequence_47798,23.0,27-25-25
57,sequence_47751,34.0,10-15-15
58,sequence_47741,102.0,1-9-9
59,sequence_47743,63.0,1-9-9
60,sequence_47752,67.0,21-13-13
