id,label
sequence_32168,2
sequence_51016,0
sequence_32150,0
sequence_50981,0
sequence_51133,0
sequence_51174,0
sequence_32119,2
sequence_51195,0
sequence_51189,0
sequence_51173,0
sequence_51127,0
sequence_32169,2
sequence_32175,2
sequence_51161,0
sequence_32161,2
sequence_51149,0
sequence_50991,0
sequence_51024,2
sequence_32126,2
sequence_32165,2
sequence_51198,0
sequence_32157,2
sequence_32130,2
sequence_50979,0
sequence_51181,0
sequence_32112,2
sequence_32151,2
sequence_51158,0
sequence_51003,0
sequence_32172,2
sequence_51034,0
sequence_51185,0
sequence_32179,0
sequence_51010,0
sequence_51038,0
sequence_51170,0
sequence_32138,2
sequence_51005,0
sequence_32160,2
sequence_51055,2
sequence_51196,0
sequence_50997,0
sequence_51009,0
sequence_51184,1
sequence_51023,2
sequence_50985,2
sequence_51046,0
sequence_51029,0
sequence_32118,2
sequence_32146,2
sequence_51027,0
sequence_50995,0
sequence_32147,2
sequence_32158,2
sequence_51177,0
sequence_51026,2
sequence_51017,2
sequence_50984,0
sequence_51202,0
sequence_51171,0
sequence_51020,2
sequence_51000,2
sequence_51040,0
sequence_51131,0
sequence_51052,0
sequence_51051,2
sequence_51148,0
sequence_51045,0
sequence_32139,2
sequence_32155,2
sequence_51025,2
sequence_51172,0
sequence_51179,0
sequence_51007,0
sequence_51192,0
sequence_32148,2
sequence_51143,0
sequence_51166,0
sequence_32125,2
sequence_50961,2
sequence_32135,2
sequence_51014,2
sequence_32127,2
sequence_32176,2
sequence_51167,0
sequence_51013,0
sequence_51175,0
sequence_32131,2
sequence_51033,0
sequence_32182,2
sequence_32171,2
sequence_51028,0
sequence_32115,2
sequence_50994,0
sequence_51182,0
sequence_51163,0
sequence_32109,2
sequence_32143,2
sequence_51152,0
sequence_50978,0
sequence_50992,0
sequence_51128,0
sequence_32140,2
sequence_51018,0
sequence_51022,2
sequence_51141,0
sequence_32180,2
sequence_32122,2
sequence_50970,0
sequence_51154,0
sequence_51151,0
sequence_51031,2
sequence_51126,0
sequence_51012,2
sequence_51048,2
sequence_32170,2
sequence_32152,2
sequence_51168,0
sequence_32116,0
sequence_51030,2
sequence_50972,2
sequence_51136,0
sequence_32141,2
sequence_50962,2
sequence_51162,0
sequence_51200,0
sequence_51019,2
sequence_51160,0
sequence_51006,2
sequence_32142,2
sequence_50998,2
sequence_32167,0
sequence_51032,1
sequence_51142,0
sequence_51153,0
sequence_50975,2
sequence_51169,0
sequence_51001,0
sequence_51002,0
sequence_51144,0
sequence_51054,0
sequence_32136,2
sequence_32163,1
sequence_51180,0
sequence_51201,0
sequence_51043,0
sequence_32162,0
sequence_51183,0
sequence_32124,2
sequence_32149,2
sequence_51188,0
sequence_32144,2
sequence_51139,0
sequence_51165,0
sequence_51044,0
sequence_50976,2
sequence_32178,0
sequence_50989,2
sequence_50964,2
sequence_51042,2
sequence_51187,0
sequence_50969,2
sequence_51140,0
sequence_50988,2
sequence_32137,2
sequence_32174,2
sequence_51049,2
sequence_50996,0
sequence_51193,0
sequence_50967,0
sequence_32128,2
sequence_32145,2
sequence_50965,2
sequence_51134,0
sequence_51041,2
sequence_50990,0
sequence_51056,2
sequence_51137,0
sequence_32133,2
sequence_51197,0
sequence_50977,0
sequence_50983,2
sequence_51159,0
sequence_51129,0
sequence_51135,0
sequence_32123,2
sequence_51176,0
sequence_50993,0
sequence_51164,0
sequence_32166,2
sequence_50963,2
sequence_51132,0
sequence_51008,2
sequence_51150,0
sequence_51037,0
sequence_51146,0
sequence_32129,2
sequence_50971,2
sequence_32177,2
sequence_32134,2
sequence_51021,2
sequence_32156,2
sequence_32164,0
sequence_51199,0
sequence_50987,0
sequence_32111,2
sequence_50986,0
sequence_51194,0
sequence_51004,2
sequence_51147,0
sequence_50980,2
sequence_32110,2
sequence_32159,2
sequence_51057,2
sequence_32117,2
sequence_51039,2
sequence_51053,2
sequence_51130,0
sequence_50974,2
sequence_32173,2
sequence_32120,2
sequence_50982,2
sequence_51047,2
sequence_50973,2
sequence_32153,2
sequence_51186,0
sequence_32154,2
sequence_51138,0
sequence_32113,2
sequence_32121,2
sequence_50966,2
sequence_51157,0
sequence_32114,2
sequence_51015,0
sequence_51035,0
sequence_51011,2
sequence_51190,0
sequence_50968,2
sequence_51036,2
sequence_51155,0
sequence_51178,0
sequence_51145,0
sequence_32132,2
sequence_50999,0
sequence_51050,2
sequence_32181,2
sequence_51191,0
sequence_51156,0
