,id_seq1,target_seq1,id_seq2,target_seq2,distance
127,sequence_47787,5.0,sequence_47719,66.0,0.0001512325963014
93,sequence_47787,5.0,sequence_47761,120.0,0.000427301841785
94,sequence_47787,5.0,sequence_47764,118.0,0.0005173347588205
87,sequence_47787,5.0,sequence_47703,95.0,0.000182960103354
129,sequence_47787,5.0,sequence_47722,75.0,0.0001852608749417
89,sequence_47787,5.0,sequence_47762,127.0,0.0004934294440895
92,sequence_47787,5.0,sequence_47812,121.0,0.0014347638314059
90,sequence_47787,5.0,sequence_47765,118.0,0.001486434481735
117,sequence_47787,5.0,sequence_47746,94.0,0.0001707471507452
144,sequence_47787,5.0,sequence_47788,5.0,2.3530747611077985e-05
22,sequence_47787,5.0,sequence_47757,36.0,0.0001088996401431
125,sequence_47787,5.0,sequence_47720,80.0,0.0001383725333166
78,sequence_47787,5.0,sequence_47706,77.0,0.0001575617188185
1,sequence_47787,5.0,sequence_47789,10.0,2.6353820637092795e-05
148,sequence_47787,5.0,sequence_47810,5.57,0.0002590908256558
77,sequence_47787,5.0,sequence_47701,63.0,0.0001945410051438
118,sequence_47787,5.0,sequence_47754,70.0,0.0001285123875234
91,sequence_47787,5.0,sequence_47767,105.0,0.0003401960810999
119,sequence_47787,5.0,sequence_47753,74.0,0.0001613940399169
141,sequence_47787,5.0,sequence_47808,4.0,9.321870771572538e-05
83,sequence_47787,5.0,sequence_47708,111.0,0.0002046422572906
17,sequence_47787,5.0,sequence_47778,26.0,7.350064356737018e-05
88,sequence_47787,5.0,sequence_47707,79.0,0.0001496813463901
74,sequence_47787,5.0,sequence_47705,71.0,0.0001742871669423
72,sequence_47787,5.0,sequence_47702,69.0,0.0001809810385587
34,sequence_47787,5.0,sequence_47700,65.0,0.0001288478395207
116,sequence_47787,5.0,sequence_47755,100.0,0.0001608952018723
