,strategy,siluetas,calinski,davies
0,aglomerative-2,0.443312106769375,214.53028009328037,0.9440902798169517
1,aglomerative-3,0.29135840277988007,152.05085414392104,1.4280629860462277
2,aglomerative-4,0.3239978122628004,131.07997683921616,1.4073961580363512
3,aglomerative-5,0.28072696843511674,118.93299786914268,1.47857761537593
4,aglomerative-6,0.27411573639160963,106.10561377812998,1.5595975293835131
5,aglomerative-7,0.25794131345824844,94.17188496705992,1.6875403832377491
6,aglomerative-8,0.23635191129966793,85.7588977027902,1.8076509093327338
7,aglomerative-9,0.18791460777429808,78.35860580052619,1.9666921979072798
8,aglomerative-10,0.1904272769110606,72.59027328724409,1.902851535326611
9,aglomerative-11,0.19683211873717776,67.90201887709684,1.862595432661206
10,aglomerative-12,0.1940243141013294,64.2047907161979,1.7910541370353903
11,aglomerative-13,0.19532490767094235,60.87928213244288,1.8542769040727713
12,aglomerative-14,0.1937578048160221,58.13724992996694,1.8519324289331038
13,aglomerative-15,0.1972582268255078,55.69875119054262,1.7985769568381802
14,aglomerative-16,0.19922378231981483,53.66391838320336,1.7799183731765436
15,aglomerative-17,0.20516984394705648,51.93232276415774,1.7578664322073503
16,aglomerative-18,0.20784939968670504,50.36477824995435,1.7091676557488709
17,aglomerative-19,0.21173356032031268,49.01132963667848,1.6762649058179873
18,aglomerative-20,0.2157939334117283,47.57568951514287,1.6313950641477166
19,aglomerative-21,0.2187734553441528,46.206364131388774,1.6066006522883025
20,aglomerative-22,0.20520725536160847,44.94071934317642,1.599629414400894
21,aglomerative-23,0.20831031548985676,43.72627362970505,1.5711768202774106
22,aglomerative-24,0.20799139870252464,42.542121867365665,1.5852674256838275
23,aglomerative-25,0.210348604222851,41.444775172077115,1.5680395362927768
24,aglomerative-26,0.211300651956736,40.42696383054342,1.5437616435923702
25,aglomerative-27,0.2098792424400332,39.4870083623897,1.5529905574941039
26,aglomerative-28,0.21210735338203754,38.629137242237825,1.5596664371924571
27,aglomerative-29,0.21162631155241557,37.774539874988896,1.5321925499195785
