,strategy,siluetas,calinski,davies
0,meanshift-2,0.443312106769375,214.53028009328037,0.9440902798169517
1,meanshift-3,0.443312106769375,214.53028009328037,0.9440902798169517
2,meanshift-4,0.443312106769375,214.53028009328037,0.9440902798169517
3,meanshift-5,0.443312106769375,214.53028009328037,0.9440902798169517
4,meanshift-6,0.443312106769375,214.53028009328037,0.9440902798169517
5,meanshift-7,0.443312106769375,214.53028009328037,0.9440902798169517
6,meanshift-8,0.443312106769375,214.53028009328037,0.9440902798169517
7,meanshift-9,0.443312106769375,214.53028009328037,0.9440902798169517
8,meanshift-10,0.443312106769375,214.53028009328037,0.9440902798169517
9,meanshift-11,0.443312106769375,214.53028009328037,0.9440902798169517
10,meanshift-12,0.443312106769375,214.53028009328037,0.9440902798169517
11,meanshift-13,0.443312106769375,214.53028009328037,0.9440902798169517
12,meanshift-14,0.443312106769375,214.53028009328037,0.9440902798169517
13,meanshift-15,0.443312106769375,214.53028009328037,0.9440902798169517
14,meanshift-16,0.443312106769375,214.53028009328037,0.9440902798169517
15,meanshift-17,0.443312106769375,214.53028009328037,0.9440902798169517
16,meanshift-18,0.443312106769375,214.53028009328037,0.9440902798169517
17,meanshift-19,0.443312106769375,214.53028009328037,0.9440902798169517
18,meanshift-20,0.443312106769375,214.53028009328037,0.9440902798169517
19,meanshift-21,0.443312106769375,214.53028009328037,0.9440902798169517
20,meanshift-22,0.443312106769375,214.53028009328037,0.9440902798169517
21,meanshift-23,0.443312106769375,214.53028009328037,0.9440902798169517
22,meanshift-24,0.443312106769375,214.53028009328037,0.9440902798169517
23,meanshift-25,0.443312106769375,214.53028009328037,0.9440902798169517
24,meanshift-26,0.443312106769375,214.53028009328037,0.9440902798169517
25,meanshift-27,0.443312106769375,214.53028009328037,0.9440902798169517
26,meanshift-28,0.443312106769375,214.53028009328037,0.9440902798169517
27,meanshift-29,0.443312106769375,214.53028009328037,0.9440902798169517
