,strategy,siluetas,calinski,davies
0,affinity-0.5,0.443312106769375,214.53028009328037,0.9440902798169517
1,affinity-0.55,0.443312106769375,214.53028009328037,0.9440902798169517
2,affinity-0.6000000000000001,0.443312106769375,214.53028009328037,0.9440902798169517
3,affinity-0.6500000000000001,0.443312106769375,214.53028009328037,0.9440902798169517
4,affinity-0.7000000000000002,0.443312106769375,214.53028009328037,0.9440902798169517
5,affinity-0.7500000000000002,0.443312106769375,214.53028009328037,0.9440902798169517
6,affinity-0.8000000000000003,0.443312106769375,214.53028009328037,0.9440902798169517
7,affinity-0.8500000000000003,0.443312106769375,214.53028009328037,0.9440902798169517
8,affinity-0.9000000000000004,0.443312106769375,214.53028009328037,0.9440902798169517
9,affinity-0.9500000000000004,0.443312106769375,214.53028009328037,0.9440902798169517
