id,label
sequence_40816,2
sequence_40823,2
sequence_40847,2
sequence_40831,2
sequence_40855,2
sequence_40803,1
sequence_40834,2
sequence_40821,1
sequence_40822,0
sequence_40836,1
sequence_40840,0
sequence_40867,0
sequence_40861,2
sequence_40839,2
sequence_40844,2
sequence_40815,2
sequence_40853,2
sequence_40810,1
sequence_40798,0
sequence_40795,0
sequence_40866,1
sequence_40859,0
sequence_40788,0
sequence_40848,2
sequence_40830,0
sequence_40818,0
sequence_40849,2
sequence_40820,1
sequence_40828,0
sequence_40850,2
sequence_40860,1
sequence_40852,2
sequence_40797,0
sequence_40812,2
sequence_40851,0
sequence_40804,0
sequence_40841,0
sequence_40856,0
sequence_40857,2
sequence_40858,2
sequence_40854,2
sequence_40838,1
sequence_40809,0
sequence_40825,2
sequence_40791,2
sequence_40793,2
sequence_40837,2
sequence_40824,0
sequence_40814,2
sequence_40800,1
sequence_40807,1
sequence_40826,2
sequence_40833,0
sequence_40789,0
sequence_40806,0
sequence_40842,2
sequence_40845,2
sequence_40863,0
sequence_40829,0
sequence_40799,0
sequence_40846,2
sequence_40811,1
sequence_40827,1
sequence_40805,1
sequence_40808,0
sequence_40787,0
sequence_40796,0
sequence_40802,1
sequence_40864,0
sequence_40862,1
sequence_40790,0
sequence_40817,0
sequence_40813,2
sequence_40819,2
sequence_40832,2
sequence_40801,1
sequence_40835,0
sequence_40792,0
sequence_40794,1
sequence_40843,2
sequence_40865,0
