id,label,target,labels,profile
sequence_40816,2,531,0-0-0,2-0-0-0
sequence_40823,2,546,0-0-0,2-0-0-0
sequence_40847,2,486,1-1-1,2-1-1-1
sequence_40831,2,525,0-0-0,2-0-0-0
sequence_40855,2,522,1-1-1,2-1-1-1
sequence_40803,1,549,0-0-0,1-0-0-0
sequence_40834,2,546,0-0-0,2-0-0-0
sequence_40821,1,549,0-0-0,1-0-0-0
sequence_40822,0,549,0-0-0,0-0-0-0
sequence_40836,1,543,0-0-0,1-0-0-0
sequence_40840,0,528,0-0-0,0-0-0-0
sequence_40867,0,622,0-0-0,0-0-0-0
sequence_40861,2,464,1-1-0,2-1-1-0
sequence_40839,2,538,0-0-0,2-0-0-0
sequence_40844,2,519,0-0-0,2-0-0-0
sequence_40815,2,498,1-1-1,2-1-1-1
sequence_40853,2,463,1-1-1,2-1-1-1
sequence_40810,1,549,2-2-2,1-2-2-2
sequence_40798,0,579,0-0-0,0-0-0-0
sequence_40795,0,562,0-0-0,0-0-0-0
sequence_40866,1,620,0-0-0,1-0-0-0
sequence_40859,0,543,0-0-0,0-0-0-0
sequence_40788,0,510,2-2-0,0-2-2-0
sequence_40848,2,461,1-1-1,2-1-1-1
sequence_40830,0,558,0-0-0,0-0-0-0
sequence_40818,0,522,0-0-0,0-0-0-0
sequence_40849,2,464,1-1-1,2-1-1-1
sequence_40820,1,543,0-0-0,1-0-0-0
sequence_40828,0,519,0-0-0,0-0-0-0
sequence_40850,2,462,1-1-1,2-1-1-1
sequence_40860,1,535,2-2-2,1-2-2-2
sequence_40852,2,474,1-1-1,2-1-1-1
sequence_40797,0,558,0-0-0,0-0-0-0
sequence_40812,2,464,1-1-1,2-1-1-1
sequence_40851,0,477,1-1-1,0-1-1-1
sequence_40804,0,561,0-0-0,0-0-0-0
sequence_40841,0,528,0-0-0,0-0-0-0
sequence_40856,0,498,1-1-1,0-1-1-1
sequence_40857,2,522,1-1-1,2-1-1-1
sequence_40858,2,495,1-1-1,2-1-1-1
sequence_40854,2,465,1-1-1,2-1-1-1
sequence_40838,1,531,0-0-0,1-0-0-0
sequence_40809,0,528,2-0-0,0-2-0-0
sequence_40825,2,532,0-0-0,2-0-0-0
sequence_40791,2,454,1-1-1,2-1-1-1
sequence_40793,2,456,1-1-1,2-1-1-1
sequence_40837,2,543,0-0-0,2-0-0-0
sequence_40824,0,523,0-0-0,0-0-0-0
sequence_40814,2,510,1-1-1,2-1-1-1
sequence_40800,1,558,2-2-2,1-2-2-2
sequence_40807,1,528,2-2-2,1-2-2-2
sequence_40826,2,539,0-0-0,2-0-0-0
sequence_40833,0,549,0-0-0,0-0-0-0
sequence_40789,0,510,2-2-0,0-2-2-0
sequence_40806,0,525,0-0-0,0-0-0-0
sequence_40842,2,522,0-0-0,2-0-0-0
sequence_40845,2,495,1-1-1,2-1-1-1
sequence_40863,0,566,0-0-0,0-0-0-0
sequence_40829,0,528,0-0-0,0-0-0-0
sequence_40799,0,597,0-0-0,0-0-0-0
sequence_40846,2,483,1-1-1,2-1-1-1
sequence_40811,1,534,0-0-0,1-0-0-0
sequence_40827,1,525,0-0-0,1-0-0-0
sequence_40805,1,564,2-2-2,1-2-2-2
sequence_40808,0,543,0-0-0,0-0-0-0
sequence_40787,0,510,0-0-0,0-0-0-0
sequence_40796,0,567,0-0-0,0-0-0-0
sequence_40802,1,560,2-2-2,1-2-2-2
sequence_40864,0,549,0-0-0,0-0-0-0
sequence_40862,1,546,0-0-0,1-0-0-0
sequence_40790,0,523,0-0-0,0-0-0-0
sequence_40817,0,528,0-0-0,0-0-0-0
sequence_40813,2,528,0-0-0,2-0-0-0
sequence_40819,2,532,0-0-0,2-0-0-0
sequence_40832,2,555,0-0-0,2-0-0-0
sequence_40801,1,561,2-2-2,1-2-2-2
sequence_40835,0,535,0-0-0,0-0-0-0
sequence_40792,0,517,0-0-0,0-0-0-0
sequence_40794,1,519,2-2-2,1-2-2-2
sequence_40843,2,495,0-0-0,2-0-0-0
sequence_40865,0,580,0-0-0,0-0-0-0
