id,label
sequence_47692,1
sequence_47704,2
sequence_47719,1
sequence_47663,0
sequence_47713,0
sequence_47761,2
sequence_47694,1
sequence_47764,2
sequence_47673,2
sequence_47795,1
sequence_47723,0
sequence_47791,0
sequence_47703,2
sequence_47677,0
sequence_47780,1
sequence_47773,0
sequence_47730,0
sequence_47688,1
sequence_47721,0
sequence_47711,2
sequence_47685,0
sequence_47722,2
sequence_47771,0
sequence_47729,1
sequence_47667,2
sequence_47796,1
sequence_47762,2
sequence_47672,1
sequence_47782,1
sequence_47812,2
sequence_47715,2
sequence_47772,0
sequence_47801,0
sequence_47763,2
sequence_47732,1
sequence_47689,1
sequence_47686,1
sequence_47809,1
sequence_47671,1
sequence_47797,1
sequence_47803,0
sequence_47787,0
sequence_47662,1
sequence_47712,1
sequence_47811,1
sequence_47802,0
sequence_47804,1
sequence_47697,1
sequence_47768,1
sequence_47661,1
sequence_47676,2
sequence_47668,1
sequence_47681,0
sequence_47696,0
sequence_47760,0
sequence_47799,1
sequence_47699,1
sequence_47744,0
sequence_47714,1
sequence_47728,0
sequence_47680,0
sequence_47781,1
sequence_47716,1
sequence_47665,1
sequence_47709,0
sequence_47741,2
sequence_47765,2
sequence_47695,0
sequence_47738,1
sequence_47784,0
sequence_47682,1
sequence_47736,1
sequence_47742,2
sequence_47790,0
sequence_47669,1
sequence_47746,0
sequence_47745,0
sequence_47798,1
sequence_47806,2
sequence_47759,1
sequence_47670,1
sequence_47794,1
sequence_47675,1
sequence_47800,1
sequence_47788,0
sequence_47766,0
sequence_47757,0
sequence_47733,0
sequence_47750,1
sequence_47678,0
sequence_47720,1
sequence_47706,2
sequence_47664,1
sequence_47684,0
sequence_47805,1
sequence_47789,0
sequence_47737,1
sequence_47810,0
sequence_47701,2
sequence_47785,1
sequence_47774,2
sequence_47776,2
sequence_47754,0
sequence_47718,2
sequence_47739,2
sequence_47690,1
sequence_47726,1
sequence_47786,1
sequence_47767,2
sequence_47793,1
sequence_47725,0
sequence_47756,1
sequence_47683,0
sequence_47753,0
sequence_47808,1
sequence_47666,2
sequence_47775,1
sequence_47749,0
sequence_47740,1
sequence_47743,0
sequence_47807,2
sequence_47708,2
sequence_47751,1
sequence_47778,1
sequence_47724,0
sequence_47707,2
sequence_47710,1
sequence_47769,2
sequence_47792,1
sequence_47779,1
sequence_47705,2
sequence_47727,1
sequence_47679,1
sequence_47777,1
sequence_47752,1
sequence_47693,0
sequence_47717,0
sequence_47702,2
sequence_47770,0
sequence_47731,1
sequence_47735,0
sequence_47691,1
sequence_47674,1
sequence_47783,1
sequence_47700,2
sequence_47748,1
sequence_47698,0
sequence_47747,1
sequence_47734,1
sequence_47755,1
sequence_47758,0
sequence_47687,1
