,id_seq1,target_seq1,id_seq2,target_seq2,distance
58,sequence_47787,5.0,sequence_47743,63.0,1.5510000000000006
70,sequence_47787,5.0,sequence_47738,55.0,1.5701000000000007
126,sequence_47787,5.0,sequence_47716,84.0,1.4857999999999996
53,sequence_47787,5.0,sequence_47758,22.0,1.368
139,sequence_47787,5.0,sequence_47794,18.0,0.7704000000000011
121,sequence_47787,5.0,sequence_47742,108.0,1.3834000000000004
62,sequence_47787,5.0,sequence_47748,79.0,1.2780000000000005
30,sequence_47787,5.0,sequence_47681,44.0,1.7081000000000006
25,sequence_47787,5.0,sequence_47750,25.0,1.1504999999999992
73,sequence_47787,5.0,sequence_47672,76.0,1.6399000000000008
32,sequence_47787,5.0,sequence_47680,73.0,1.6507000000000007
122,sequence_47787,5.0,sequence_47715,101.0,1.4245999999999994
39,sequence_47787,5.0,sequence_47682,53.0,1.6111000000000004
