id,label,target,labels,profile
sequence_53066,0,39.2,0-1-1,0-0-1-1
sequence_53085,1,51.2,1-0-0,1-1-0-0
sequence_20069,0,53.4,0-1-1,0-0-1-1
sequence_19399,0,47.5,0-1-1,0-0-1-1
sequence_53098,2,42.0,1-0-0,2-1-0-0
sequence_19488,2,51.3,1-0-0,2-1-0-0
sequence_20053,1,54.7,2-0-0,1-2-0-0
sequence_19407,1,49.2,1-0-0,1-1-0-0
sequence_19511,2,62.4,2-0-0,2-2-0-0
sequence_19499,1,53.3,1-0-0,1-1-0-0
sequence_19411,1,58.0,2-0-0,1-2-0-0
sequence_53081,2,53.0,1-0-0,2-1-0-0
sequence_53067,0,40.9,0-1-1,0-0-1-1
sequence_19348,1,46.7,0-1-1,1-0-1-1
sequence_19467,1,64.4,2-0-0,1-2-0-0
sequence_53079,0,47.8,0-1-1,0-0-1-1
sequence_19431,1,50.5,1-0-0,1-1-0-0
sequence_19517,2,61.6,1-0-0,2-1-0-0
sequence_19428,1,49.3,1-0-0,1-1-0-0
sequence_53072,2,47.0,1-0-0,2-1-0-0
sequence_20051,0,42.5,0-1-1,0-0-1-1
sequence_19354,1,60.0,2-0-0,1-2-0-0
sequence_19477,1,61.5,2-0-0,1-2-0-0
sequence_19454,2,43.1,2-0-0,2-2-0-0
sequence_20063,0,48.9,0-1-1,0-0-1-1
sequence_19526,2,49.3,1-0-0,2-1-0-0
sequence_19492,2,58.5,1-0-0,2-1-0-0
sequence_19434,2,48.0,1-0-0,2-1-0-0
sequence_53062,0,49.1,0-1-1,0-0-1-1
sequence_19505,0,42.4,0-1-1,0-0-1-1
sequence_19437,1,46.7,2-0-0,1-2-0-0
sequence_19438,1,56.1,2-0-0,1-2-0-0
sequence_20075,2,54.9,1-0-0,2-1-0-0
sequence_19484,0,52.0,0-1-1,0-0-1-1
sequence_53086,2,40.0,1-0-0,2-1-0-0
sequence_19530,0,45.6,0-1-1,0-0-1-1
sequence_19444,0,50.7,1-0-0,0-1-0-0
sequence_19433,1,50.1,2-0-0,1-2-0-0
sequence_19435,2,51.4,1-0-0,2-1-0-0
sequence_20037,0,57.8,2-0-0,0-2-0-0
sequence_19358,1,59.1,0-1-1,1-0-1-1
sequence_19450,1,46.0,2-0-0,1-2-0-0
sequence_20076,1,55.7,2-0-0,1-2-0-0
sequence_20071,2,44.9,1-0-0,2-1-0-0
sequence_19473,2,60.6,1-0-0,2-1-0-0
sequence_19508,0,49.5,0-1-1,0-0-1-1
sequence_19351,0,60.9,2-0-0,0-2-0-0
sequence_20038,0,49.1,0-1-1,0-0-1-1
sequence_19417,2,47.9,0-1-1,2-0-1-1
sequence_19468,0,54.8,0-1-1,0-0-1-1
sequence_53088,2,48.0,1-0-0,2-1-0-0
sequence_19442,1,47.4,1-0-0,1-1-0-0
sequence_19390,2,46.3,1-0-0,2-1-0-0
sequence_19452,2,44.2,1-0-0,2-1-0-0
sequence_19459,1,59.2,2-0-0,1-2-0-0
sequence_19386,0,50.7,0-1-1,0-0-1-1
sequence_19353,1,64.3,2-0-0,1-2-0-0
sequence_19460,0,61.0,1-0-0,0-1-0-0
sequence_19393,1,53.7,2-0-0,1-2-0-0
sequence_20048,0,39.8,0-1-1,0-0-1-1
sequence_19485,1,58.0,2-0-0,1-2-0-0
sequence_19385,0,58.2,2-0-0,0-2-0-0
sequence_19400,0,43.0,0-1-1,0-0-1-1
sequence_19408,0,51.1,0-1-1,0-0-1-1
sequence_19361,2,55.6,1-0-0,2-1-0-0
