id,label,target,labels,profile
sequence_47692,1,87.5,1-0-0,1-1-0-0
sequence_47704,1,98.0,1-0-0,1-1-0-0
sequence_47719,0,66.0,6-6-6,0-6-6-6
sequence_47663,2,36.0,2-2-2,2-2-2-2
sequence_47713,2,51.0,6-6-6,2-6-6-6
sequence_47761,1,120.0,6-0-0,1-6-0-0
sequence_47694,2,51.0,0-5-5,2-0-5-5
sequence_47764,1,118.0,6-0-0,1-6-0-0
sequence_47673,2,65.5,4-1-1,2-4-1-1
sequence_47795,2,7.0,0-5-5,2-0-5-5
sequence_47723,0,69.0,6-6-6,0-6-6-6
sequence_47791,1,4.0,4-1-1,1-4-1-1
sequence_47703,1,95.0,1-0-0,1-1-0-0
sequence_47677,1,103.0,1-0-0,1-1-0-0
sequence_47780,0,23.0,1-0-0,0-1-0-0
sequence_47773,1,19.0,7-7-7,1-7-7-7
sequence_47730,2,35.0,2-2-2,2-2-2-2
sequence_47688,2,90.0,2-2-2,2-2-2-2
sequence_47721,1,40.0,7-7-7,1-7-7-7
sequence_47711,0,57.0,6-6-6,0-6-6-6
sequence_47685,2,24.0,0-5-5,2-0-5-5
sequence_47722,0,75.0,6-6-6,0-6-6-6
sequence_47771,2,18.0,4-1-1,2-4-1-1
sequence_47729,1,34.0,0-5-5,1-0-5-5
sequence_47667,1,86.0,2-3-3,1-2-3-3
sequence_47796,2,20.0,2-2-2,2-2-2-2
sequence_47762,0,127.0,1-0-0,0-1-0-0
sequence_47672,2,76.0,4-1-1,2-4-1-1
sequence_47782,1,17.0,4-1-1,1-4-1-1
sequence_47812,0,121.0,1-0-0,0-1-0-0
sequence_47715,0,101.0,6-6-6,0-6-6-6
sequence_47772,2,12.0,0-5-5,2-0-5-5
sequence_47801,2,4.0,0-5-5,2-0-5-5
sequence_47763,1,122.0,6-0-0,1-6-0-0
sequence_47732,0,30.0,5-3-3,0-5-3-3
sequence_47689,1,52.0,2-2-2,1-2-2-2
sequence_47686,0,22.0,7-7-7,0-7-7-7
sequence_47809,2,10.0,3-4-4,2-3-4-4
sequence_47671,2,36.0,2-2-2,2-2-2-2
sequence_47797,2,27.0,5-3-3,2-5-3-3
sequence_47803,1,12.0,7-7-7,1-7-7-7
sequence_47787,2,5.0,0-5-5,2-0-5-5
sequence_47662,1,28.0,5-3-3,1-5-3-3
sequence_47712,0,49.0,6-6-6,0-6-6-6
sequence_47811,1,24.0,5-3-3,1-5-3-3
sequence_47802,2,4.0,0-5-5,2-0-5-5
sequence_47804,0,23.0,1-0-0,0-1-0-0
sequence_47697,0,55.5,7-7-7,0-7-7-7
sequence_47768,2,17.0,4-1-1,2-4-1-1
sequence_47661,2,52.0,2-2-2,2-2-2-2
sequence_47676,1,56.0,1-0-0,1-1-0-0
sequence_47668,2,48.0,2-2-2,2-2-2-2
sequence_47681,2,44.0,4-1-1,2-4-1-1
sequence_47696,2,47.0,0-5-5,2-0-5-5
sequence_47760,2,26.0,3-4-4,2-3-4-4
sequence_47799,1,24.0,1-0-0,1-1-0-0
sequence_47699,1,62.0,1-0-0,1-1-0-0
sequence_47744,2,69.0,4-1-1,2-4-1-1
sequence_47714,0,51.0,6-6-6,0-6-6-6
sequence_47728,2,12.0,0-5-5,2-0-5-5
sequence_47680,0,73.0,4-1-1,0-4-1-1
sequence_47781,2,12.0,4-1-1,2-4-1-1
sequence_47716,0,84.0,6-6-6,0-6-6-6
sequence_47665,2,50.0,2-2-2,2-2-2-2
sequence_47709,0,119.0,1-0-0,0-1-0-0
sequence_47741,0,102.0,4-1-1,0-4-1-1
sequence_47765,1,118.0,6-0-0,1-6-0-0
sequence_47695,1,52.0,0-5-5,1-0-5-5
sequence_47738,2,55.0,4-1-1,2-4-1-1
sequence_47784,2,21.0,2-2-2,2-2-2-2
sequence_47682,1,53.0,1-0-0,1-1-0-0
sequence_47736,2,19.0,3-4-4,2-3-4-4
sequence_47742,1,108.0,1-0-0,1-1-0-0
sequence_47790,1,9.0,7-7-7,1-7-7-7
sequence_47669,2,32.0,2-2-2,2-2-2-2
sequence_47746,1,94.0,2-2-2,1-2-2-2
sequence_47745,0,83.0,2-2-2,0-2-2-2
sequence_47798,1,23.0,2-3-3,1-2-3-3
sequence_47806,0,73.0,1-0-0,0-1-0-0
sequence_47759,2,36.0,7-7-7,2-7-7-7
sequence_47670,2,97.0,2-2-2,2-2-2-2
sequence_47794,1,18.0,4-1-1,1-4-1-1
sequence_47675,1,57.0,4-1-1,1-4-1-1
sequence_47800,0,20.0,1-0-0,0-1-0-0
sequence_47788,2,5.0,0-5-5,2-0-5-5
sequence_47766,2,4.19,0-5-5,2-0-5-5
sequence_47757,1,36.0,2-2-2,1-2-2-2
sequence_47733,2,25.0,2-2-2,2-2-2-2
sequence_47750,2,25.0,0-5-5,2-0-5-5
sequence_47678,0,37.0,7-7-7,0-7-7-7
sequence_47720,1,80.0,7-3-3,1-7-3-3
sequence_47706,0,77.0,4-1-1,0-4-1-1
sequence_47664,2,32.0,2-2-2,2-2-2-2
sequence_47684,2,23.0,0-5-5,2-0-5-5
sequence_47805,1,22.0,4-1-1,1-4-1-1
sequence_47789,1,10.0,7-7-7,1-7-7-7
sequence_47737,2,27.0,3-4-4,2-3-4-4
sequence_47810,2,5.57,3-4-4,2-3-4-4
sequence_47701,0,63.0,4-1-1,0-4-1-1
sequence_47785,0,25.0,1-0-0,0-1-0-0
sequence_47774,1,21.0,1-0-0,1-1-0-0
sequence_47776,2,9.0,0-5-5,2-0-5-5
sequence_47754,2,70.0,4-2-2,2-4-2-2
sequence_47718,0,81.0,6-6-6,0-6-6-6
sequence_47739,1,35.0,1-0-0,1-1-0-0
sequence_47690,0,63.0,5-3-3,0-5-3-3
sequence_47726,0,120.0,5-3-3,0-5-3-3
sequence_47786,1,18.0,4-1-1,1-4-1-1
sequence_47767,1,105.0,6-0-0,1-6-0-0
sequence_47793,1,16.0,4-1-1,1-4-1-1
sequence_47725,0,57.0,6-6-6,0-6-6-6
sequence_47756,0,37.0,5-3-3,0-5-3-3
sequence_47683,1,75.0,1-0-0,1-1-0-0
sequence_47753,1,74.0,2-2-2,1-2-2-2
sequence_47808,2,4.0,3-4-4,2-3-4-4
sequence_47666,2,69.0,2-2-2,2-2-2-2
sequence_47775,1,23.0,5-3-3,1-5-3-3
sequence_47749,0,81.0,4-1-1,0-4-1-1
sequence_47740,1,158.0,1-0-0,1-1-0-0
sequence_47743,0,63.0,4-1-1,0-4-1-1
sequence_47807,0,42.0,1-0-0,0-1-0-0
sequence_47708,1,111.0,1-0-0,1-1-0-0
sequence_47751,2,34.0,0-5-5,2-0-5-5
