,id_seq1,target_seq1,id_seq2,target_seq2,distance
91,sequence_53082,55.0,sequence_19431,50.5,0.994140625
10,sequence_53082,55.0,sequence_19453,47.3,0.9921875
117,sequence_53082,55.0,sequence_19521,53.0,0.998046875
111,sequence_53082,55.0,sequence_19492,58.5,0.994140625
62,sequence_53082,55.0,sequence_19505,42.4,0.9951171875
162,sequence_53082,55.0,sequence_19395,49.7,0.9892578125
129,sequence_53082,55.0,sequence_20049,43.9,0.994140625
351,sequence_19402,43.0,sequence_19431,50.5,0.9921875
270,sequence_19402,43.0,sequence_19453,47.3,0.998046875
377,sequence_19402,43.0,sequence_19521,53.0,0.9921875
371,sequence_19402,43.0,sequence_19492,58.5,0.9921875
322,sequence_19402,43.0,sequence_19505,42.4,0.9931640625
422,sequence_19402,43.0,sequence_19395,49.7,0.994140625
389,sequence_19402,43.0,sequence_20049,43.9,0.9892578125
