,id_seq1,target_seq1,id_seq2,target_seq2,distance
51,sequence_40826,539,sequence_40803,549,1.5743085298868134
17,sequence_40826,539,sequence_40816,531,2.0167754378168983
13,sequence_40826,539,sequence_40841,528,1.5082060014802583
22,sequence_40826,539,sequence_40829,528,2.8836411644614746
30,sequence_40826,539,sequence_40843,495,3.5970327902334764
14,sequence_40826,539,sequence_40842,522,2.090976051380424
20,sequence_40826,539,sequence_40827,525,2.6031026763804195
12,sequence_40826,539,sequence_40840,528,1.674078766921667
46,sequence_40826,539,sequence_40819,532,1.290635406925029
61,sequence_40826,539,sequence_40820,543,1.3575088973942329
7,sequence_40826,539,sequence_40813,528,1.3759762113097695
65,sequence_40826,539,sequence_40834,546,2.0702530334909777
42,sequence_40826,539,sequence_40790,523,1.8654152491777656
