id,label,target,labels,profile
sequence_47692,2,87.5,16-25-25,2-16-25-25
sequence_47704,1,98.0,12-2-2,1-12-2-2
sequence_47719,1,66.0,12-2-2,1-12-2-2
sequence_47663,1,36.0,0-1-1,1-0-1-1
sequence_47713,1,51.0,26-9-9,1-26-9-9
sequence_47761,1,120.0,1-2-2,1-1-2-2
sequence_47694,2,51.0,10-0-0,2-10-0-0
sequence_47764,0,118.0,6-18-18,0-6-18-18
sequence_47673,2,65.5,3-20-20,2-3-20-20
sequence_47795,0,7.0,9-4-4,0-9-4-4
sequence_47723,2,69.0,25-21-21,2-25-21-21
sequence_47791,0,4.0,2-11-11,0-2-11-11
sequence_47703,1,95.0,12-2-2,1-12-2-2
sequence_47677,1,103.0,12-2-2,1-12-2-2
sequence_47780,0,23.0,6-18-18,0-6-18-18
sequence_47773,0,19.0,24-5-5,0-24-5-5
sequence_47730,2,35.0,22-4-4,2-22-4-4
sequence_47688,2,90.0,28-16-16,2-28-16-16
sequence_47721,1,40.0,25-2-2,1-25-2-2
sequence_47711,0,57.0,6-18-18,0-6-18-18
sequence_47685,0,24.0,14-14-14,0-14-14-14
sequence_47722,2,75.0,25-21-21,2-25-21-21
sequence_47771,0,18.0,2-11-11,0-2-11-11
sequence_47729,0,34.0,7-19-19,0-7-19-19
sequence_47667,1,86.0,28-16-16,1-28-16-16
sequence_47796,2,20.0,22-4-4,2-22-4-4
sequence_47762,0,127.0,1-2-2,0-1-2-2
sequence_47672,0,76.0,14-14-14,0-14-14-14
sequence_47782,0,17.0,2-11-11,0-2-11-11
sequence_47812,0,121.0,6-18-18,0-6-18-18
sequence_47715,1,101.0,12-2-2,1-12-2-2
sequence_47772,1,12.0,7-19-19,1-7-19-19
sequence_47801,0,4.0,9-4-4,0-9-4-4
sequence_47763,0,122.0,6-18-18,0-6-18-18
sequence_47732,0,30.0,15-13-13,0-15-13-13
sequence_47689,2,52.0,17-7-7,2-17-7-7
sequence_47686,2,22.0,25-2-2,2-25-2-2
sequence_47809,0,10.0,7-19-19,0-7-19-19
sequence_47671,1,36.0,0-8-8,1-0-8-8
sequence_47797,0,27.0,15-13-13,0-15-13-13
sequence_47803,1,12.0,4-15-15,1-4-15-15
sequence_47787,0,5.0,7-19-19,0-7-19-19
sequence_47662,0,28.0,18-17-17,0-18-17-17
sequence_47712,2,49.0,4-23-23,2-4-23-23
sequence_47811,1,24.0,5-10-10,1-5-10-10
sequence_47802,2,4.0,15-13-13,2-15-13-13
sequence_47804,2,23.0,4-23-23,2-4-23-23
sequence_47697,2,55.5,13-3-3,2-13-3-3
sequence_47768,1,17.0,26-9-9,1-26-9-9
sequence_47661,0,52.0,18-17-17,0-18-17-17
sequence_47676,1,56.0,12-2-2,1-12-2-2
sequence_47668,0,48.0,18-17-17,0-18-17-17
sequence_47681,0,44.0,14-14-14,0-14-14-14
sequence_47696,1,47.0,10-0-0,1-10-0-0
sequence_47760,0,26.0,7-19-19,0-7-19-19
sequence_47799,1,24.0,4-15-15,1-4-15-15
sequence_47699,2,62.0,13-3-3,2-13-3-3
sequence_47744,0,69.0,26-9-9,0-26-9-9
sequence_47714,2,51.0,4-23-23,2-4-23-23
sequence_47728,0,12.0,7-19-19,0-7-19-19
sequence_47680,1,73.0,3-20-20,1-3-20-20
sequence_47781,0,12.0,7-9-9,0-7-9-9
sequence_47716,2,84.0,11-12-12,2-11-12-12
sequence_47665,1,50.0,20-26-26,1-20-26-26
sequence_47709,2,119.0,23-3-3,2-23-3-3
sequence_47741,1,102.0,26-9-9,1-26-9-9
sequence_47765,0,118.0,1-2-2,0-1-2-2
sequence_47695,2,52.0,17-7-7,2-17-7-7
sequence_47738,1,55.0,26-9-9,1-26-9-9
sequence_47784,0,21.0,2-11-11,0-2-11-11
sequence_47682,1,53.0,12-2-2,1-12-2-2
sequence_47736,0,19.0,7-19-19,0-7-19-19
sequence_47742,0,108.0,6-18-18,0-6-18-18
sequence_47790,0,9.0,24-5-5,0-24-5-5
sequence_47669,1,32.0,8-0-0,1-8-0-0
sequence_47746,1,94.0,5-10-10,1-5-10-10
sequence_47745,0,83.0,2-11-11,0-2-11-11
sequence_47798,0,23.0,21-28-28,0-21-28-28
sequence_47806,0,73.0,6-18-18,0-6-18-18
sequence_47759,0,36.0,24-5-5,0-24-5-5
sequence_47670,2,97.0,20-26-26,2-20-26-26
sequence_47794,2,18.0,24-5-5,2-24-5-5
sequence_47675,2,57.0,3-20-20,2-3-20-20
sequence_47800,1,20.0,4-15-15,1-4-15-15
sequence_47788,1,5.0,19-6-6,1-19-6-6
sequence_47766,1,4.19,3-1-1,1-3-1-1
sequence_47757,0,36.0,2-11-11,0-2-11-11
sequence_47733,0,25.0,15-13-13,0-15-13-13
