id,label,target,labels,profile
sequence_53066,1,39.2,0-1-1,1-0-1-1
sequence_53085,0,51.2,1-0-0,0-1-0-0
sequence_20069,1,53.4,0-1-1,1-0-1-1
sequence_19399,1,47.5,0-1-1,1-0-1-1
sequence_53098,2,42.0,1-0-0,2-1-0-0
sequence_19488,2,51.3,1-0-0,2-1-0-0
sequence_20053,0,54.7,2-0-0,0-2-0-0
sequence_19407,0,49.2,1-0-0,0-1-0-0
sequence_19511,2,62.4,2-0-0,2-2-0-0
sequence_19499,0,53.3,1-0-0,0-1-0-0
sequence_19411,0,58.0,2-0-0,0-2-0-0
sequence_53081,2,53.0,1-0-0,2-1-0-0
sequence_53067,1,40.9,0-1-1,1-0-1-1
sequence_19348,0,46.7,0-1-1,0-0-1-1
sequence_19467,0,64.4,2-0-0,0-2-0-0
sequence_53079,1,47.8,0-1-1,1-0-1-1
sequence_19431,0,50.5,1-0-0,0-1-0-0
sequence_19517,0,61.6,1-0-0,0-1-0-0
sequence_19428,2,49.3,1-0-0,2-1-0-0
sequence_53072,2,47.0,1-0-0,2-1-0-0
sequence_20051,1,42.5,0-1-1,1-0-1-1
sequence_19354,0,60.0,2-0-0,0-2-0-0
sequence_19477,0,61.5,2-0-0,0-2-0-0
sequence_19454,2,43.1,2-0-0,2-2-0-0
sequence_20063,1,48.9,0-1-1,1-0-1-1
sequence_19526,2,49.3,1-0-0,2-1-0-0
sequence_19492,2,58.5,1-0-0,2-1-0-0
sequence_19434,2,48.0,1-0-0,2-1-0-0
sequence_53062,1,49.1,0-1-1,1-0-1-1
sequence_19505,1,42.4,0-1-1,1-0-1-1
sequence_19437,0,46.7,2-0-0,0-2-0-0
sequence_19438,0,56.1,2-0-0,0-2-0-0
sequence_20075,2,54.9,1-0-0,2-1-0-0
sequence_19484,1,52.0,0-1-1,1-0-1-1
sequence_53086,2,40.0,1-0-0,2-1-0-0
sequence_19530,2,45.6,0-1-1,2-0-1-1
sequence_19444,0,50.7,1-0-0,0-1-0-0
sequence_19433,0,50.1,2-0-0,0-2-0-0
sequence_19435,2,51.4,1-0-0,2-1-0-0
sequence_20037,2,57.8,2-0-0,2-2-0-0
sequence_19358,1,59.1,0-1-1,1-0-1-1
sequence_19450,0,46.0,2-0-0,0-2-0-0
sequence_20076,0,55.7,2-0-0,0-2-0-0
sequence_20071,2,44.9,1-0-0,2-1-0-0
sequence_19473,2,60.6,1-0-0,2-1-0-0
sequence_19508,1,49.5,0-1-1,1-0-1-1
sequence_19351,2,60.9,2-0-0,2-2-0-0
sequence_20038,1,49.1,0-1-1,1-0-1-1
sequence_19417,2,47.9,0-1-1,2-0-1-1
sequence_19468,1,54.8,0-1-1,1-0-1-1
sequence_53088,2,48.0,1-0-0,2-1-0-0
sequence_19442,0,47.4,1-0-0,0-1-0-0
sequence_19390,2,46.3,1-0-0,2-1-0-0
sequence_19452,0,44.2,1-0-0,0-1-0-0
sequence_19459,0,59.2,2-0-0,0-2-0-0
sequence_19386,0,50.7,0-1-1,0-0-1-1
sequence_19353,0,64.3,2-0-0,0-2-0-0
sequence_19460,0,61.0,1-0-0,0-1-0-0
sequence_19393,0,53.7,2-0-0,0-2-0-0
sequence_20048,1,39.8,0-1-1,1-0-1-1
sequence_19485,0,58.0,2-0-0,0-2-0-0
sequence_19385,1,58.2,2-0-0,1-2-0-0
sequence_19400,1,43.0,0-1-1,1-0-1-1
sequence_19408,1,51.1,0-1-1,1-0-1-1
sequence_19361,1,55.6,1-0-0,1-1-0-0
sequence_19503,1,60.0,2-0-0,1-2-0-0
sequence_20040,1,47.2,2-0-0,1-2-0-0
sequence_19357,0,58.5,2-0-0,0-2-0-0
sequence_20058,1,54.9,0-1-1,1-0-1-1
sequence_19391,2,46.8,1-0-0,2-1-0-0
sequence_19368,2,56.2,2-0-0,2-2-0-0
sequence_19478,2,60.1,2-0-0,2-2-0-0
sequence_19347,0,58.9,1-0-0,0-1-0-0
sequence_19515,0,50.4,0-1-1,0-0-1-1
sequence_19427,0,53.8,2-0-0,0-2-0-0
sequence_19420,2,40.6,2-0-0,2-2-0-0
sequence_19392,2,50.5,1-0-0,2-1-0-0
sequence_19362,0,61.0,2-0-0,0-2-0-0
sequence_20044,0,48.4,2-0-0,0-2-0-0
sequence_19422,1,46.6,0-1-1,1-0-1-1
sequence_19449,0,54.3,2-0-0,0-2-0-0
sequence_19476,0,62.2,2-0-0,0-2-0-0
sequence_19405,0,48.7,0-1-1,0-0-1-1
sequence_19425,0,56.9,1-0-0,0-1-0-0
sequence_19441,1,49.0,0-1-1,1-0-1-1
sequence_20047,1,49.9,2-0-0,1-2-0-0
sequence_19364,2,57.1,2-0-0,2-2-0-0
sequence_19350,2,60.1,2-0-0,2-2-0-0
sequence_19402,1,43.0,0-1-1,1-0-1-1
sequence_19379,2,50.3,1-0-0,2-1-0-0
sequence_19521,2,53.0,1-0-0,2-1-0-0
sequence_19366,2,60.0,1-0-0,2-1-0-0
