,id,target,labels
0,sequence_47787,5.0,25-2-1
1,sequence_47684,23.0,16-0-3
2,sequence_47789,10.0,2-16-17
3,sequence_47790,9.0,2-16-17
4,sequence_47781,12.0,19-14-14
5,sequence_47777,11.0,19-13-22
6,sequence_47779,11.0,6-1-22
7,sequence_47784,21.0,6-2-1
8,sequence_47786,18.0,19-13-22
9,sequence_47782,17.0,6-2-1
10,sequence_47772,12.0,25-2-1
11,sequence_47795,7.0,25-2-1
12,sequence_47776,9.0,25-2-1
13,sequence_47685,24.0,16-0-3
14,sequence_47679,44.0,9-7-9
15,sequence_47695,52.0,16-0-3
16,sequence_47710,43.0,16-0-3
17,sequence_47686,22.0,14-0-3
18,sequence_47778,26.0,17-1-7
19,sequence_47780,23.0,17-1-7
20,sequence_47785,25.0,12-17-21
21,sequence_47803,12.0,2-16-17
22,sequence_47663,36.0,18-3-6
23,sequence_47757,36.0,1-21-2
24,sequence_47783,24.5,6-1-27
25,sequence_47796,20.0,6-2-1
26,sequence_47750,25.0,1-21-2
27,sequence_47760,26.0,22-6-13
28,sequence_47773,19.0,2-16-17
29,sequence_47768,17.0,19-13-22
30,sequence_47771,18.0,3-14-14
31,sequence_47681,44.0,9-7-9
32,sequence_47696,47.0,16-0-3
33,sequence_47680,73.0,9-7-9
34,sequence_47673,65.5,24-10-20
35,sequence_47700,65.0,9-7-9
36,sequence_47689,52.0,16-0-3
37,sequence_47683,75.0,5-18-15
38,sequence_47697,55.5,14-0-3
39,sequence_47678,37.0,14-0-3
40,sequence_47682,53.0,0-25-5
41,sequence_47724,48.0,0-27-24
42,sequence_47806,73.0,17-1-7
43,sequence_47807,42.0,17-1-7
44,sequence_47804,23.0,12-17-21
45,sequence_47800,20.0,12-17-21
46,sequence_47799,24.0,17-1-7
47,sequence_47664,32.0,11-8-10
48,sequence_47666,69.0,18-3-6
49,sequence_47671,36.0,18-3-6
50,sequence_47727,45.0,27-19-18
51,sequence_47756,37.0,18-22-23
52,sequence_47775,23.0,6-1-27
53,sequence_47730,35.0,10-5-19
54,sequence_47758,22.0,1-21-2
55,sequence_47797,27.0,6-2-1
56,sequence_47798,23.0,6-2-1
57,sequence_47751,34.0,26-28-16
58,sequence_47741,102.0,18-3-6
59,sequence_47743,63.0,1-21-2
60,sequence_47752,67.0,1-21-2
61,sequence_47745,83.0,1-21-2
62,sequence_47747,72.0,1-21-2
63,sequence_47748,79.0,1-21-2
64,sequence_47749,81.0,1-10-2
65,sequence_47744,69.0,1-21-2
66,sequence_47721,40.0,13-15-8
67,sequence_47759,36.0,13-15-8
68,sequence_47774,21.0,12-17-21
69,sequence_47770,25.0,2-16-17
70,sequence_47713,51.0,24-10-20
71,sequence_47738,55.0,24-3-6
72,sequence_47769,25.0,17-1-7
73,sequence_47702,69.0,9-7-9
74,sequence_47672,76.0,9-7-9
75,sequence_47705,71.0,9-7-9
76,sequence_47694,51.0,14-0-3
77,sequence_47691,40.0,7-26-0
78,sequence_47701,63.0,9-7-9
79,sequence_47706,77.0,9-7-9
80,sequence_47675,57.0,0-25-5
81,sequence_47698,56.0,7-26-0
82,sequence_47688,90.0,14-4-4
83,sequence_47704,98.0,5-18-15
84,sequence_47708,111.0,5-18-15
85,sequence_47709,119.0,5-18-15
86,sequence_47677,103.0,7-18-0
87,sequence_47692,87.5,7-4-4
88,sequence_47703,95.0,9-25-5
89,sequence_47707,79.0,9-25-5
90,sequence_47762,127.0,4-24-12
91,sequence_47765,118.0,4-24-12
92,sequence_47767,105.0,8-20-25
93,sequence_47812,121.0,4-24-12
94,sequence_47761,120.0,4-24-12
95,sequence_47764,118.0,8-20-25
96,sequence_47763,122.0,8-20-25
97,sequence_47699,62.0,7-18-0
98,sequence_47687,92.0,14-4-4
99,sequence_47693,64.0,7-18-0
100,sequence_47690,63.0,14-4-4
101,sequence_47712,49.0,7-11-0
102,sequence_47714,51.0,7-11-0
103,sequence_47725,57.0,7-11-0
104,sequence_47669,32.0,11-8-10
105,sequence_47668,48.0,11-8-10
106,sequence_47670,97.0,11-8-10
107,sequence_47665,50.0,11-8-10
108,sequence_47661,52.0,11-8-10
109,sequence_47667,86.0,18-3-6
110,sequence_47726,120.0,27-19-18
111,sequence_47734,110.0,27-19-18
112,sequence_47811,24.0,15-22-23
113,sequence_47662,28.0,15-22-23
114,sequence_47731,32.0,10-5-19
115,sequence_47733,25.0,10-5-19
116,sequence_47732,30.0,10-5-19
117,sequence_47755,100.0,26-28-16
118,sequence_47746,94.0,26-28-16
119,sequence_47754,70.0,26-28-16
120,sequence_47753,74.0,26-28-16
121,sequence_47740,158.0,21-9-11
122,sequence_47742,108.0,21-9-11
123,sequence_47715,101.0,21-9-11
124,sequence_47718,81.0,20-15-8
125,sequence_47717,66.0,20-15-8
126,sequence_47720,80.0,20-15-8
127,sequence_47716,84.0,20-15-8
128,sequence_47719,66.0,20-15-8
129,sequence_47723,69.0,7-11-0
130,sequence_47722,75.0,20-15-8
131,sequence_47674,38.0,24-10-20
132,sequence_47676,56.0,0-25-5
