,strategy,siluetas,calinski,davies
0,meanshift-2,0.4283928086652993,93.34043682298743,0.9302291316751576
1,meanshift-3,0.4283928086652993,93.34043682298743,0.9302291316751576
2,meanshift-4,0.4283928086652993,93.34043682298743,0.9302291316751576
3,meanshift-5,0.4283928086652993,93.34043682298743,0.9302291316751576
4,meanshift-6,0.4283928086652993,93.34043682298743,0.9302291316751576
5,meanshift-7,0.4283928086652993,93.34043682298743,0.9302291316751576
6,meanshift-8,0.4283928086652993,93.34043682298743,0.9302291316751576
7,meanshift-9,0.4283928086652993,93.34043682298743,0.9302291316751576
8,meanshift-10,0.4283928086652993,93.34043682298743,0.9302291316751576
9,meanshift-11,0.4283928086652993,93.34043682298743,0.9302291316751576
10,meanshift-12,0.4283928086652993,93.34043682298743,0.9302291316751576
11,meanshift-13,0.4283928086652993,93.34043682298743,0.9302291316751576
12,meanshift-14,0.4283928086652993,93.34043682298743,0.9302291316751576
13,meanshift-15,0.4283928086652993,93.34043682298743,0.9302291316751576
14,meanshift-16,0.4283928086652993,93.34043682298743,0.9302291316751576
15,meanshift-17,0.4283928086652993,93.34043682298743,0.9302291316751576
16,meanshift-18,0.4283928086652993,93.34043682298743,0.9302291316751576
17,meanshift-19,0.4283928086652993,93.34043682298743,0.9302291316751576
18,meanshift-20,0.4283928086652993,93.34043682298743,0.9302291316751576
19,meanshift-21,0.4283928086652993,93.34043682298743,0.9302291316751576
20,meanshift-22,0.4283928086652993,93.34043682298743,0.9302291316751576
21,meanshift-23,0.4283928086652993,93.34043682298743,0.9302291316751576
22,meanshift-24,0.4283928086652993,93.34043682298743,0.9302291316751576
23,meanshift-25,0.4283928086652993,93.34043682298743,0.9302291316751576
24,meanshift-26,0.4283928086652993,93.34043682298743,0.9302291316751576
25,meanshift-27,0.4283928086652993,93.34043682298743,0.9302291316751576
26,meanshift-28,0.4283928086652993,93.34043682298743,0.9302291316751576
27,meanshift-29,0.4283928086652993,93.34043682298743,0.9302291316751576
