,id_seq1,target_seq1,id_seq2,target_seq2,distance
171,sequence_53082,55.0,sequence_19524,46.4,6.913502582161768
16,sequence_53082,55.0,sequence_53062,49.1,5.296145430190236
258,sequence_53082,55.0,sequence_19380,48.1,6.875373946561001
257,sequence_53082,55.0,sequence_19348,46.7,5.814383769254952
176,sequence_53082,55.0,sequence_19484,52.0,7.342791871414764
124,sequence_53082,55.0,sequence_53077,43.5,5.961959970271046
243,sequence_53082,55.0,sequence_19381,50.0,6.726293282716927
431,sequence_19402,43.0,sequence_19524,46.4,4.509497816102689
276,sequence_19402,43.0,sequence_53062,49.1,6.464058147792724
518,sequence_19402,43.0,sequence_19380,48.1,4.86366895069888
517,sequence_19402,43.0,sequence_19348,46.7,6.144011413102526
436,sequence_19402,43.0,sequence_19484,52.0,5.421657616608925
384,sequence_19402,43.0,sequence_53077,43.5,8.588762535759283
503,sequence_19402,43.0,sequence_19381,50.0,4.544067401329397
691,sequence_20054,49.0,sequence_19524,46.4,4.648225462889674
536,sequence_20054,49.0,sequence_53062,49.1,7.765462894257866
778,sequence_20054,49.0,sequence_19380,48.1,7.858116687705375
777,sequence_20054,49.0,sequence_19348,46.7,7.027522918272596
696,sequence_20054,49.0,sequence_19484,52.0,6.430742837302116
644,sequence_20054,49.0,sequence_53077,43.5,7.528765610486631
763,sequence_20054,49.0,sequence_19381,50.0,8.258018213759481
