,id_seq1,target_seq1,id_seq2,target_seq2,distance
8,sequence_40826,539,sequence_40814,510,100.2533
17,sequence_40826,539,sequence_40816,531,604.6084000000001
13,sequence_40826,539,sequence_40841,528,21.9731
4,sequence_40826,539,sequence_40807,528,8.683099999999996
15,sequence_40826,539,sequence_40844,519,118.1261
79,sequence_40826,539,sequence_40867,622,524.5038148177284
77,sequence_40826,539,sequence_40799,597,499.675219515737
19,sequence_40826,539,sequence_40818,522,631.3041000000001
9,sequence_40826,539,sequence_40845,495,13.377899999999997
12,sequence_40826,539,sequence_40840,528,91.0888
61,sequence_40826,539,sequence_40820,543,27.0373
1,sequence_40826,539,sequence_40789,510,13.659400000000003
57,sequence_40826,539,sequence_40862,546,27.0373
7,sequence_40826,539,sequence_40813,528,113.0619
42,sequence_40826,539,sequence_40790,523,27.0373
72,sequence_40826,539,sequence_40801,561,491.7020558402924
