,id_seq1,target_seq1,id_seq2,target_seq2,distance
96,sequence_53082,55.0,sequence_53065,44.8,0.0017079001626797
16,sequence_53082,55.0,sequence_53062,49.1,0.0012728813516142
250,sequence_53082,55.0,sequence_53098,42.0,0.0012024163791017
241,sequence_53082,55.0,sequence_53083,51.0,0.0005655819879004
242,sequence_53082,55.0,sequence_53088,48.0,0.00083633778189
22,sequence_53082,55.0,sequence_53079,47.8,0.0022634640105072
253,sequence_53082,55.0,sequence_53099,53.0,0.0006623771788893
252,sequence_53082,55.0,sequence_53084,39.0,0.0005454865881637
136,sequence_53082,55.0,sequence_53069,50.9,0.0016183127679051
180,sequence_53082,55.0,sequence_53067,40.9,0.0018791200349199
29,sequence_53082,55.0,sequence_53059,47.1,0.0020675567046252
121,sequence_53082,55.0,sequence_53080,50.4,0.0016355867785011
33,sequence_53082,55.0,sequence_53064,48.4,0.0014201390123849
177,sequence_53082,55.0,sequence_53073,53.8,0.0016986803732337
167,sequence_53082,55.0,sequence_53076,46.3,0.0024466716216458
97,sequence_53082,55.0,sequence_53074,48.3,0.0014901118432604
27,sequence_53082,55.0,sequence_53085,51.2,0.0005632702341008
143,sequence_53082,55.0,sequence_53061,50.6,0.0016223398763086
14,sequence_53082,55.0,sequence_53078,43.3,0.0021160827849175
197,sequence_53082,55.0,sequence_53058,51.2,0.0011272063893772
249,sequence_53082,55.0,sequence_53072,47.0,0.0001663756778607
11,sequence_53082,55.0,sequence_53075,51.6,0.0013342216341603
248,sequence_53082,55.0,sequence_53068,36.0,0.001023497253083
18,sequence_53082,55.0,sequence_53066,39.2,0.0018588510347887
245,sequence_53082,55.0,sequence_53086,40.0,0.0011406860926566
63,sequence_53082,55.0,sequence_53070,45.7,0.0020685000776291
251,sequence_53082,55.0,sequence_53052,55.0,0.0004905112012749
124,sequence_53082,55.0,sequence_53077,43.5,0.0030890176523326
246,sequence_53082,55.0,sequence_53087,52.0,0.0002159411494385
147,sequence_53082,55.0,sequence_53063,44.0,0.0014749447164833
206,sequence_53082,55.0,sequence_53060,47.9,0.0020790717284318
244,sequence_53082,55.0,sequence_53081,53.0,0.0003802712921455
254,sequence_53082,55.0,sequence_53056,52.0,0.0007654309901149
356,sequence_19402,43.0,sequence_53065,44.8,0.0035525005007048
276,sequence_19402,43.0,sequence_53062,49.1,0.0028565962645046
510,sequence_19402,43.0,sequence_53098,42.0,0.0023449238409001
501,sequence_19402,43.0,sequence_53083,51.0,0.0034115898792288
502,sequence_19402,43.0,sequence_53088,48.0,0.0021960635846283
282,sequence_19402,43.0,sequence_53079,47.8,0.0032782655576792
513,sequence_19402,43.0,sequence_53099,53.0,0.0031721213060817
512,sequence_19402,43.0,sequence_53084,39.0,0.0024830560079537
396,sequence_19402,43.0,sequence_53069,50.9,0.0037279735752761
440,sequence_19402,43.0,sequence_53067,40.9,0.0017409656199156
289,sequence_19402,43.0,sequence_53059,47.1,0.0028902145354806
381,sequence_19402,43.0,sequence_53080,50.4,0.0040256220451098
293,sequence_19402,43.0,sequence_53064,48.4,0.0027991998688267
437,sequence_19402,43.0,sequence_53073,53.8,0.0043540404665294
427,sequence_19402,43.0,sequence_53076,46.3,0.00414220113634
357,sequence_19402,43.0,sequence_53074,48.3,0.0039205318162146
287,sequence_19402,43.0,sequence_53085,51.2,0.0031417404798346
403,sequence_19402,43.0,sequence_53061,50.6,0.0041779871458896
274,sequence_19402,43.0,sequence_53078,43.3,0.0030635511684239
457,sequence_19402,43.0,sequence_53058,51.2,0.0027945359118748
509,sequence_19402,43.0,sequence_53072,47.0,0.0031048373636662
271,sequence_19402,43.0,sequence_53075,51.6,0.0034965061445367
508,sequence_19402,43.0,sequence_53068,36.0,0.0021951342439054
278,sequence_19402,43.0,sequence_53066,39.2,0.00204003533214
260,sequence_19402,43.0,sequence_53082,55.0,0.0029231419040044
505,sequence_19402,43.0,sequence_53086,40.0,0.0017971690331821
323,sequence_19402,43.0,sequence_53070,45.7,0.0035402359551989
511,sequence_19402,43.0,sequence_53052,55.0,0.0030862301232938
384,sequence_19402,43.0,sequence_53077,43.5,0.0049240917167383
506,sequence_19402,43.0,sequence_53087,52.0,0.0026816070929198
407,sequence_19402,43.0,sequence_53063,44.0,0.0035241047694505
466,sequence_19402,43.0,sequence_53060,47.9,0.0030456241923346
504,sequence_19402,43.0,sequence_53081,53.0,0.0029752621264184
514,sequence_19402,43.0,sequence_53056,52.0,0.0032330986503217
