id,label,target,labels,profile
sequence_40816,0,531,0-1-1,0-0-1-1
sequence_40823,1,546,0-1-1,1-0-1-1
sequence_40847,1,486,1-0-0,1-1-0-0
sequence_40831,1,525,0-1-1,1-0-1-1
sequence_40855,2,522,0-1-1,2-0-1-1
sequence_40803,3,549,0-1-1,3-0-1-1
sequence_40834,4,546,0-1-1,4-0-1-1
sequence_40821,2,549,0-1-1,2-0-1-1
sequence_40822,1,549,0-1-1,1-0-1-1
sequence_40836,3,543,0-1-1,3-0-1-1
sequence_40840,3,528,0-1-1,3-0-1-1
sequence_40867,3,622,1-1-1,3-1-1-1
sequence_40861,3,464,1-0-0,3-1-0-0
sequence_40839,4,538,0-1-1,4-0-1-1
sequence_40844,1,519,0-1-1,1-0-1-1
sequence_40815,1,498,0-1-1,1-0-1-1
sequence_40853,3,463,1-0-0,3-1-0-0
sequence_40810,2,549,0-1-1,2-0-1-1
sequence_40798,2,579,0-1-1,2-0-1-1
sequence_40795,1,562,0-1-1,1-0-1-1
sequence_40866,2,620,0-1-1,2-0-1-1
sequence_40859,2,543,0-1-1,2-0-1-1
sequence_40788,0,510,1-0-0,0-1-0-0
sequence_40848,3,461,1-0-0,3-1-0-0
sequence_40830,3,558,0-1-1,3-0-1-1
sequence_40818,3,522,0-1-1,3-0-1-1
sequence_40849,4,464,1-0-0,4-1-0-0
sequence_40820,2,543,0-1-1,2-0-1-1
sequence_40828,1,519,0-1-1,1-0-1-1
sequence_40850,1,462,1-0-0,1-1-0-0
sequence_40860,3,535,0-1-1,3-0-1-1
sequence_40852,0,474,1-0-0,0-1-0-0
sequence_40797,4,558,0-1-1,4-0-1-1
sequence_40812,2,464,1-0-0,2-1-0-0
sequence_40851,3,477,1-0-0,3-1-0-0
sequence_40804,1,561,0-1-1,1-0-1-1
sequence_40841,3,528,0-1-1,3-0-1-1
sequence_40856,2,498,0-1-1,2-0-1-1
sequence_40857,3,522,0-1-1,3-0-1-1
sequence_40858,0,495,1-0-0,0-1-0-0
sequence_40854,1,465,1-0-0,1-1-0-0
sequence_40838,3,531,0-1-1,3-0-1-1
sequence_40809,1,528,0-1-1,1-0-1-1
sequence_40825,3,532,0-1-1,3-0-1-1
sequence_40791,0,454,1-0-0,0-1-0-0
sequence_40793,0,456,1-0-0,0-1-0-0
sequence_40837,2,543,0-1-1,2-0-1-1
sequence_40824,1,523,0-1-1,1-0-1-1
sequence_40814,4,510,0-1-1,4-0-1-1
sequence_40800,1,558,0-1-1,1-0-1-1
sequence_40807,3,528,1-1-1,3-1-1-1
sequence_40826,2,539,0-1-1,2-0-1-1
sequence_40789,3,510,1-0-0,3-1-0-0
sequence_40806,2,525,0-1-1,2-0-1-1
sequence_40842,3,522,0-1-1,3-0-1-1
sequence_40845,0,495,1-1-1,0-1-1-1
sequence_40863,1,566,0-1-1,1-0-1-1
sequence_40829,1,528,0-1-1,1-0-1-1
sequence_40799,4,597,1-1-1,4-1-1-1
sequence_40846,4,483,1-0-0,4-1-0-0
sequence_40811,1,534,0-1-1,1-0-1-1
sequence_40827,1,525,0-1-1,1-0-1-1
sequence_40805,4,564,0-1-1,4-0-1-1
sequence_40808,4,543,0-1-1,4-0-1-1
sequence_40787,3,510,1-0-0,3-1-0-0
sequence_40796,4,567,1-1-1,4-1-1-1
sequence_40802,2,560,0-1-1,2-0-1-1
sequence_40864,1,549,0-1-1,1-0-1-1
sequence_40862,1,546,0-1-1,1-0-1-1
sequence_40790,0,523,0-0-0,0-0-0-0
sequence_40817,2,528,0-1-1,2-0-1-1
sequence_40813,0,528,0-1-1,0-0-1-1
sequence_40819,4,532,0-1-1,4-0-1-1
sequence_40832,1,555,0-1-1,1-0-1-1
sequence_40801,3,561,0-1-1,3-0-1-1
sequence_40835,3,535,0-1-1,3-0-1-1
sequence_40792,0,517,0-0-0,0-0-0-0
sequence_40794,1,519,0-0-0,1-0-0-0
sequence_40843,1,495,0-1-1,1-0-1-1
sequence_40865,3,580,0-1-1,3-0-1-1
