,id_seq1,target_seq1,id_seq2,target_seq2,distance
17,sequence_40826,539,sequence_40816,531,34.59526588073414
23,sequence_40826,539,sequence_40831,525,37.85953872276736
62,sequence_40826,539,sequence_40821,549,79.93480855681432
63,sequence_40826,539,sequence_40822,549,67.19544932250082
15,sequence_40826,539,sequence_40844,519,71.43706825047049
56,sequence_40826,539,sequence_40810,549,124.67300068195831
75,sequence_40826,539,sequence_40795,562,105.8582724141616
76,sequence_40826,539,sequence_40866,620,114.3029094675731
58,sequence_40826,539,sequence_40859,543,52.59297991272168
61,sequence_40826,539,sequence_40820,543,81.93410354005556
21,sequence_40826,539,sequence_40828,519,106.05078916967229
49,sequence_40826,539,sequence_40797,558,73.1046550320246
52,sequence_40826,539,sequence_40804,561,52.50130046540657
24,sequence_40826,539,sequence_40856,498,87.79456807308719
5,sequence_40826,539,sequence_40809,528,40.660538627490496
60,sequence_40826,539,sequence_40837,543,73.86594416008938
47,sequence_40826,539,sequence_40824,523,58.3831754183993
8,sequence_40826,539,sequence_40814,510,98.3309821126476
50,sequence_40826,539,sequence_40800,558,93.01106071972542
3,sequence_40826,539,sequence_40806,525,36.46773893498702
14,sequence_40826,539,sequence_40842,522,61.454113549681935
71,sequence_40826,539,sequence_40863,566,90.60124933479304
22,sequence_40826,539,sequence_40829,528,54.00280315351316
20,sequence_40826,539,sequence_40827,525,86.87470910210324
53,sequence_40826,539,sequence_40805,564,64.15895446444438
73,sequence_40826,539,sequence_40802,560,117.9225189318514
54,sequence_40826,539,sequence_40864,549,48.441366630496375
57,sequence_40826,539,sequence_40862,546,84.4656630800135
18,sequence_40826,539,sequence_40817,528,41.960695887308574
7,sequence_40826,539,sequence_40813,528,34.63939340258095
66,sequence_40826,539,sequence_40832,555,114.72803590877194
45,sequence_40826,539,sequence_40835,535,76.52742863460679
