id,label,target,labels,profile
sequence_47781,0,12.0,0,0-0
sequence_47733,1,25.0,0,1-0
sequence_47738,0,55.0,1,0-1
sequence_47799,0,24.0,0,0-0
sequence_47734,0,110.0,1,0-1
sequence_47792,1,12.0,0,1-0
sequence_47800,1,20.0,0,1-0
sequence_47671,0,36.0,1,0-1
sequence_47672,0,76.0,1,0-1
sequence_47784,1,21.0,0,1-0
sequence_47794,2,18.0,0,2-0
sequence_47778,1,26.0,0,1-0
sequence_47752,2,67.0,1,2-1
sequence_47773,1,19.0,0,1-0
sequence_47782,1,17.0,0,1-0
sequence_47757,0,36.0,1,0-1
sequence_47722,1,75.0,1,1-1
sequence_47670,0,97.0,1,0-1
sequence_47663,0,36.0,1,0-1
sequence_47688,0,90.0,1,0-1
sequence_47725,1,57.0,1,1-1
sequence_47793,0,16.0,0,0-0
sequence_47732,1,30.0,0,1-0
sequence_47807,0,42.0,0,0-0
sequence_47748,0,79.0,1,0-1
sequence_47786,1,18.0,0,1-0
sequence_47771,1,18.0,0,1-0
sequence_47667,0,86.0,1,0-1
sequence_47811,0,24.0,1,0-1
sequence_47704,2,98.0,1,2-1
sequence_47730,0,35.0,0,0-0
sequence_47735,0,55.0,1,0-1
sequence_47761,0,120.0,1,0-1
sequence_47695,1,52.0,0,1-0
sequence_47710,1,43.0,0,1-0
sequence_47687,2,92.0,1,2-1
sequence_47751,1,34.0,0,1-0
sequence_47718,2,81.0,1,2-1
sequence_47715,0,101.0,1,0-1
sequence_47675,0,57.0,1,0-1
sequence_47693,2,64.0,1,2-1
sequence_47712,1,49.0,1,1-1
sequence_47795,1,7.0,0,1-0
sequence_47808,1,4.0,0,1-0
sequence_47731,2,32.0,0,2-0
sequence_47696,1,47.0,0,1-0
sequence_47747,0,72.0,1,0-1
sequence_47701,0,63.0,1,0-1
sequence_47740,0,158.0,1,0-1
sequence_47684,1,23.0,0,1-0
sequence_47698,1,56.0,1,1-1
sequence_47726,0,120.0,1,0-1
sequence_47739,0,35.0,1,0-1
sequence_47691,2,40.0,1,2-1
sequence_47744,0,69.0,1,0-1
sequence_47692,2,87.5,1,2-1
sequence_47767,0,105.0,1,0-1
sequence_47788,1,5.0,0,1-0
sequence_47685,1,24.0,0,1-0
sequence_47664,0,32.0,1,0-1
sequence_47806,0,73.0,0,0-0
sequence_47719,2,66.0,1,2-1
sequence_47755,1,100.0,1,1-1
sequence_47721,1,40.0,0,1-0
sequence_47720,2,80.0,1,2-1
sequence_47766,1,4.19,0,1-0
sequence_47758,0,22.0,1,0-1
sequence_47759,1,36.0,0,1-0
sequence_47803,1,12.0,0,1-0
sequence_47674,0,38.0,1,0-1
sequence_47746,1,94.0,1,1-1
sequence_47780,0,23.0,0,0-0
sequence_47676,0,56.0,1,0-1
sequence_47673,0,65.5,1,0-1
sequence_47703,0,95.0,1,0-1
sequence_47668,0,48.0,1,0-1
sequence_47694,1,51.0,0,1-0
sequence_47705,0,71.0,1,0-1
sequence_47754,1,70.0,1,1-1
sequence_47762,0,127.0,1,0-1
sequence_47769,0,25.0,0,0-0
sequence_47779,0,11.0,1,0-1
sequence_47764,0,118.0,1,0-1
sequence_47810,1,5.57,0,1-0
sequence_47749,0,81.0,1,0-1
sequence_47750,1,25.0,0,1-0
sequence_47753,1,74.0,0,1-0
sequence_47743,0,63.0,1,0-1
sequence_47797,1,27.0,0,1-0
sequence_47804,1,23.0,0,1-0
sequence_47699,1,62.0,1,1-1
sequence_47669,0,32.0,1,0-1
sequence_47678,1,37.0,0,1-0
sequence_47714,1,51.0,1,1-1
sequence_47700,0,65.0,1,0-1
sequence_47677,1,103.0,1,1-1
sequence_47742,0,108.0,1,0-1
sequence_47711,0,57.0,1,0-1
sequence_47680,0,73.0,1,0-1
sequence_47774,1,21.0,0,1-0
sequence_47702,0,69.0,1,0-1
sequence_47772,1,12.0,0,1-0
sequence_47741,0,102.0,1,0-1
sequence_47770,1,25.0,0,1-0
sequence_47697,1,55.5,0,1-0
sequence_47775,0,23.0,0,0-0
sequence_47790,1,9.0,0,1-0
sequence_47708,2,111.0,1,2-1
sequence_47791,1,4.0,0,1-0
sequence_47736,1,19.0,0,1-0
sequence_47689,0,52.0,1,0-1
sequence_47662,0,28.0,1,0-1
sequence_47785,1,25.0,0,1-0
sequence_47768,0,17.0,1,0-1
sequence_47661,0,52.0,1,0-1
sequence_47798,1,23.0,0,1-0
sequence_47760,1,26.0,0,1-0
sequence_47756,0,37.0,1,0-1
sequence_47716,2,84.0,1,2-1
sequence_47745,0,83.0,1,0-1
sequence_47729,0,34.0,0,0-0
