id,label,target,labels,profile
sequence_19467,2,64.4,1,2-1
sequence_20036,0,52.9,1,0-1
sequence_19528,1,47.1,0,1-0
sequence_19389,1,44.0,0,1-0
sequence_19386,2,50.7,1,2-1
sequence_20057,0,51.9,1,0-1
sequence_19420,1,40.6,0,1-0
sequence_19380,2,48.1,1,2-1
sequence_19422,1,46.6,0,1-0
sequence_19347,2,58.9,1,2-1
sequence_19352,2,58.5,1,2-1
sequence_20040,0,47.2,0,0-0
sequence_53087,1,52.0,2,1-2
sequence_53066,1,39.2,2,1-2
sequence_19530,0,45.6,0,0-0
sequence_19365,2,53.0,1,2-1
sequence_20071,0,44.9,1,0-1
sequence_20054,0,49.0,0,0-0
sequence_19406,0,53.8,1,0-1
sequence_19374,1,50.7,0,1-0
sequence_19359,2,59.3,1,2-1
sequence_19519,2,50.3,1,2-1
sequence_19465,0,62.9,1,0-1
sequence_20065,0,46.5,0,0-0
sequence_20076,0,55.7,1,0-1
sequence_19444,2,50.7,1,2-1
sequence_19451,0,51.0,1,0-1
sequence_19362,2,61.0,1,2-1
sequence_19435,0,51.4,0,0-0
sequence_19496,0,48.3,0,0-0
sequence_20050,2,47.9,1,2-1
sequence_19501,2,57.2,1,2-1
sequence_19367,0,61.0,1,0-1
sequence_19392,1,50.5,0,1-0
sequence_53063,2,44.0,2,2-2
sequence_19492,0,58.5,0,0-0
sequence_19475,2,59.1,1,2-1
sequence_53080,1,50.4,2,1-2
sequence_53070,1,45.7,2,1-2
sequence_20064,0,47.3,0,0-0
sequence_19428,0,49.3,1,0-1
sequence_19480,0,62.8,1,0-1
sequence_19507,0,46.0,0,0-0
sequence_19354,0,60.0,1,0-1
sequence_53075,1,51.6,2,1-2
sequence_19446,0,39.5,0,0-0
sequence_20070,2,51.8,1,2-1
sequence_19373,0,53.1,0,0-0
sequence_19508,0,49.5,0,0-0
sequence_19484,1,52.0,0,1-0
sequence_19487,0,55.9,0,0-0
sequence_19520,0,58.7,1,0-1
sequence_19358,2,59.1,1,2-1
sequence_53059,1,47.1,2,1-2
sequence_19516,0,51.9,1,0-1
sequence_53064,2,48.4,2,2-2
sequence_19371,1,49.0,0,1-0
sequence_19439,2,49.5,1,2-1
sequence_20043,0,46.6,1,0-1
sequence_19515,2,50.4,1,2-1
sequence_20068,0,50.6,1,0-1
sequence_19452,1,44.2,0,1-0
sequence_19398,1,46.2,0,1-0
sequence_19456,0,48.0,0,0-0
sequence_19390,0,46.3,0,0-0
sequence_19436,0,46.4,0,0-0
sequence_19499,2,53.3,1,2-1
sequence_19412,2,55.3,1,2-1
sequence_20037,2,57.8,1,2-1
sequence_19416,0,49.4,0,0-0
sequence_19376,1,53.0,0,1-0
sequence_19357,0,58.5,1,0-1
sequence_20073,0,51.0,1,0-1
sequence_19391,0,46.8,0,0-0
sequence_19518,2,61.6,1,2-1
sequence_19434,1,48.0,0,1-0
sequence_53082,2,55.0,2,2-2
