id,label,target,labels,profile
sequence_47692,2,87.5,19-11-11,2-19-11-11
sequence_47704,0,98.0,3-25-25,0-3-25-25
sequence_47719,0,66.0,9-27-27,0-9-27-27
sequence_47663,2,36.0,1-24-24,2-1-24-24
sequence_47713,1,51.0,6-7-7,1-6-7-7
sequence_47761,0,120.0,12-13-13,0-12-13-13
sequence_47694,0,51.0,23-18-18,0-23-18-18
sequence_47764,0,118.0,12-13-13,0-12-13-13
sequence_47673,0,65.5,26-6-6,0-26-6-6
sequence_47795,1,7.0,17-17-17,1-17-17-17
sequence_47723,0,69.0,3-25-25,0-3-25-25
sequence_47791,0,4.0,14-12-12,0-14-12-12
sequence_47703,0,95.0,3-25-25,0-3-25-25
sequence_47677,0,103.0,3-25-25,0-3-25-25
sequence_47780,2,23.0,11-5-5,2-11-5-5
sequence_47773,1,19.0,2-26-26,1-2-26-26
sequence_47730,2,35.0,20-16-16,2-20-16-16
sequence_47688,2,90.0,25-22-22,2-25-22-22
sequence_47721,0,40.0,15-23-23,0-15-23-23
sequence_47711,0,57.0,3-25-25,0-3-25-25
sequence_47685,2,24.0,7-3-3,2-7-3-3
sequence_47722,0,75.0,3-8-8,0-3-8-8
sequence_47771,2,18.0,22-0-0,2-22-0-0
sequence_47729,0,34.0,7-3-3,0-7-3-3
sequence_47667,2,86.0,20-16-16,2-20-16-16
sequence_47796,2,20.0,24-14-14,2-24-14-14
sequence_47762,0,127.0,12-13-13,0-12-13-13
sequence_47672,0,76.0,10-21-21,0-10-21-21
sequence_47782,0,17.0,24-15-15,0-24-15-15
sequence_47812,0,121.0,12-13-13,0-12-13-13
sequence_47715,2,101.0,3-8-8,2-3-8-8
sequence_47772,0,12.0,22-0-0,0-22-0-0
sequence_47801,0,4.0,8-10-10,0-8-10-10
sequence_47763,0,122.0,18-4-4,0-18-4-4
sequence_47732,2,30.0,5-1-1,2-5-1-1
sequence_47689,2,52.0,25-22-22,2-25-22-22
sequence_47686,1,22.0,7-3-3,1-7-3-3
sequence_47809,0,10.0,4-2-2,0-4-2-2
sequence_47671,2,36.0,20-16-16,2-20-16-16
sequence_47797,2,27.0,21-9-9,2-21-9-9
sequence_47803,0,12.0,2-26-26,0-2-26-26
sequence_47787,0,5.0,8-10-10,0-8-10-10
sequence_47662,2,28.0,27-1-1,2-27-1-1
sequence_47712,0,49.0,19-11-11,0-19-11-11
sequence_47811,2,24.0,21-9-9,2-21-9-9
sequence_47802,0,4.0,8-10-10,0-8-10-10
sequence_47804,0,23.0,11-5-5,0-11-5-5
sequence_47697,2,55.5,7-3-3,2-7-3-3
sequence_47768,2,17.0,0-13-13,2-0-13-13
sequence_47661,2,52.0,20-16-16,2-20-16-16
sequence_47676,0,56.0,3-25-25,0-3-25-25
sequence_47668,2,48.0,13-19-19,2-13-19-19
sequence_47681,0,44.0,10-21-21,0-10-21-21
sequence_47696,2,47.0,7-3-3,2-7-3-3
sequence_47760,0,26.0,4-2-2,0-4-2-2
sequence_47799,2,24.0,11-5-5,2-11-5-5
sequence_47699,0,62.0,19-11-11,0-19-11-11
sequence_47744,2,69.0,16-20-20,2-16-20-20
sequence_47714,1,51.0,28-8-8,1-28-8-8
sequence_47728,0,12.0,7-3-3,0-7-3-3
sequence_47680,0,73.0,10-21-21,0-10-21-21
sequence_47781,1,12.0,11-28-28,1-11-28-28
sequence_47716,0,84.0,9-27-27,0-9-27-27
sequence_47665,2,50.0,20-16-16,2-20-16-16
sequence_47709,0,119.0,3-25-25,0-3-25-25
sequence_47741,2,102.0,6-7-7,2-6-7-7
sequence_47765,0,118.0,12-13-13,0-12-13-13
sequence_47695,2,52.0,7-3-3,2-7-3-3
sequence_47738,2,55.0,6-7-7,2-6-7-7
sequence_47784,2,21.0,24-14-14,2-24-14-14
sequence_47682,0,53.0,19-11-11,0-19-11-11
sequence_47736,0,19.0,4-2-2,0-4-2-2
sequence_47742,2,108.0,28-8-8,2-28-8-8
sequence_47790,2,9.0,8-10-10,2-8-10-10
sequence_47669,2,32.0,13-19-19,2-13-19-19
