,strategy,siluetas,calinski,davies
0,birch-2,0.2938971568944031,26.628449429105505,1.2908350214364424
1,birch-3,0.26102272232034024,22.509493674348235,1.3306177407673354
2,birch-4,0.17287437470513625,17.09176905162711,1.40750015542051
3,birch-5,0.17367829317570727,14.999316238333716,1.4694757878324203
4,birch-6,0.16789468499382196,13.205069265073965,1.5408761789281245
5,birch-7,0.15472471253598538,12.017691381328374,1.5966698033942563
6,birch-8,0.12217760564117966,11.272684200749508,1.9049732383497915
7,birch-9,0.10984088500246868,10.196164814352311,1.7662874049098558
8,birch-10,0.11547001667939465,9.585709981911236,1.7353237991124377
9,birch-11,0.11321751490082578,9.192582725308434,1.737798872789967
10,birch-12,0.1113689217126913,8.83380650148881,1.6788823527746939
11,birch-13,0.11438508070404961,8.356048498032223,1.5612701095770884
12,birch-14,0.12148242407764276,8.130685498472797,1.5191964207101545
13,birch-15,0.12830183182162908,7.938426114286751,1.479547223478526
14,birch-16,0.11710363550649598,7.543452054900317,1.4870531040063844
15,birch-17,0.12565906430396787,7.314923833881573,1.432723465587527
16,birch-18,0.12621222807636917,7.072804198068096,1.3730659548177226
17,birch-19,0.12682081604243353,6.959516041858367,1.3252540798670658
18,birch-20,0.12111462403212112,6.725449708934131,1.2899421715791222
19,birch-21,0.1276371383453936,6.657458379057362,1.2696236320100398
20,birch-22,0.11813387890743178,6.44771152961638,1.2795723601543127
21,birch-23,0.12126251841607256,6.4262518206659225,1.2703028048001612
22,birch-24,0.10902961214813907,6.288058555526764,1.2357782744629893
23,birch-25,0.10293205066879622,6.074258002307964,1.180977598449402
24,birch-26,0.09214464555156744,5.887714468661122,1.1635255015757002
25,birch-27,0.1013766603371531,6.042279964891794,1.1766201323013892
26,birch-28,0.09073584360020151,5.827524239162643,1.134606255873768
27,birch-29,0.09000014509843474,5.792541617892569,1.1256070360834045
