id,label,target,labels,profile
sequence_47781,2,12.0,0,2-0
sequence_47733,0,25.0,0,0-0
sequence_47738,2,55.0,0,2-0
sequence_47799,0,24.0,1,0-1
sequence_47734,0,110.0,0,0-0
sequence_47792,2,12.0,0,2-0
sequence_47800,0,20.0,1,0-1
sequence_47671,2,36.0,0,2-0
sequence_47672,2,76.0,0,2-0
sequence_47784,2,21.0,0,2-0
sequence_47794,0,18.0,1,0-1
sequence_47778,0,26.0,1,0-1
sequence_47752,2,67.0,0,2-0
sequence_47773,0,19.0,1,0-1
sequence_47782,2,17.0,0,2-0
sequence_47757,2,36.0,0,2-0
sequence_47722,1,75.0,1,1-1
sequence_47670,1,97.0,0,1-0
sequence_47663,2,36.0,0,2-0
sequence_47688,1,90.0,1,1-1
sequence_47725,1,57.0,1,1-1
sequence_47793,2,16.0,0,2-0
sequence_47732,0,30.0,0,0-0
sequence_47807,0,42.0,1,0-1
sequence_47748,2,79.0,0,2-0
sequence_47786,2,18.0,0,2-0
sequence_47771,2,18.0,0,2-0
sequence_47667,1,86.0,1,1-1
sequence_47811,0,24.0,0,0-0
sequence_47704,1,98.0,1,1-1
sequence_47730,2,35.0,0,2-0
sequence_47735,0,55.0,1,0-1
sequence_47761,0,120.0,1,0-1
sequence_47695,1,52.0,0,1-0
sequence_47710,1,43.0,0,1-0
sequence_47687,1,92.0,1,1-1
sequence_47751,0,34.0,0,0-0
sequence_47718,1,81.0,1,1-1
sequence_47715,1,101.0,1,1-1
sequence_47675,2,57.0,0,2-0
sequence_47693,1,64.0,1,1-1
sequence_47712,0,49.0,1,0-1
sequence_47795,2,7.0,0,2-0
sequence_47808,2,4.0,0,2-0
sequence_47731,2,32.0,0,2-0
sequence_47696,1,47.0,0,1-0
sequence_47747,2,72.0,0,2-0
sequence_47701,2,63.0,0,2-0
sequence_47740,2,158.0,0,2-0
sequence_47684,2,23.0,0,2-0
sequence_47698,1,56.0,0,1-0
sequence_47726,0,120.0,0,0-0
sequence_47739,0,35.0,1,0-1
sequence_47691,1,40.0,0,1-0
sequence_47744,2,69.0,0,2-0
