id,label
sequence_40816,0
sequence_40823,0
sequence_40847,0
sequence_40831,1
sequence_40855,0
sequence_40803,2
sequence_40834,0
sequence_40821,0
sequence_40822,1
sequence_40836,2
sequence_40840,0
sequence_40867,1
sequence_40861,1
sequence_40839,1
sequence_40844,1
sequence_40815,0
sequence_40853,0
sequence_40810,2
sequence_40798,1
sequence_40795,0
sequence_40866,2
sequence_40859,2
sequence_40788,2
sequence_40848,0
sequence_40830,2
sequence_40818,1
sequence_40849,0
sequence_40820,2
sequence_40828,2
sequence_40850,0
sequence_40860,2
sequence_40852,0
sequence_40797,0
sequence_40812,0
sequence_40851,1
sequence_40804,1
sequence_40841,0
sequence_40856,0
sequence_40857,0
sequence_40858,0
sequence_40854,0
sequence_40838,0
sequence_40809,1
sequence_40825,2
sequence_40791,0
sequence_40793,0
sequence_40837,2
sequence_40824,0
sequence_40814,0
sequence_40800,2
sequence_40807,2
sequence_40826,2
sequence_40833,1
sequence_40789,2
sequence_40806,1
sequence_40842,0
sequence_40845,1
sequence_40863,1
sequence_40829,1
sequence_40799,1
sequence_40846,0
sequence_40811,1
sequence_40827,2
sequence_40805,2
sequence_40808,0
sequence_40787,0
sequence_40796,1
sequence_40802,2
sequence_40864,0
sequence_40862,1
sequence_40790,0
sequence_40817,1
sequence_40813,2
sequence_40819,0
sequence_40832,0
sequence_40801,2
sequence_40835,1
sequence_40792,2
sequence_40794,2
sequence_40843,0
sequence_40865,1
