,strategy,siluetas,calinski,davies
0,meanshift-2,0.33682923312245977,114.10435179329137,1.1866881226965904
1,meanshift-3,0.33682923312245977,114.10435179329137,1.1866881226965904
2,meanshift-4,0.33682923312245977,114.10435179329137,1.1866881226965904
3,meanshift-5,0.33682923312245977,114.10435179329137,1.1866881226965904
4,meanshift-6,0.33682923312245977,114.10435179329137,1.1866881226965904
5,meanshift-7,0.33682923312245977,114.10435179329137,1.1866881226965904
6,meanshift-8,0.33682923312245977,114.10435179329137,1.1866881226965904
7,meanshift-9,0.33682923312245977,114.10435179329137,1.1866881226965904
8,meanshift-10,0.33682923312245977,114.10435179329137,1.1866881226965904
9,meanshift-11,0.33682923312245977,114.10435179329137,1.1866881226965904
10,meanshift-12,0.33682923312245977,114.10435179329137,1.1866881226965904
11,meanshift-13,0.33682923312245977,114.10435179329137,1.1866881226965904
12,meanshift-14,0.33682923312245977,114.10435179329137,1.1866881226965904
13,meanshift-15,0.33682923312245977,114.10435179329137,1.1866881226965904
14,meanshift-16,0.33682923312245977,114.10435179329137,1.1866881226965904
15,meanshift-17,0.33682923312245977,114.10435179329137,1.1866881226965904
16,meanshift-18,0.33682923312245977,114.10435179329137,1.1866881226965904
17,meanshift-19,0.33682923312245977,114.10435179329137,1.1866881226965904
18,meanshift-20,0.33682923312245977,114.10435179329137,1.1866881226965904
19,meanshift-21,0.33682923312245977,114.10435179329137,1.1866881226965904
20,meanshift-22,0.33682923312245977,114.10435179329137,1.1866881226965904
21,meanshift-23,0.33682923312245977,114.10435179329137,1.1866881226965904
22,meanshift-24,0.33682923312245977,114.10435179329137,1.1866881226965904
23,meanshift-25,0.33682923312245977,114.10435179329137,1.1866881226965904
24,meanshift-26,0.33682923312245977,114.10435179329137,1.1866881226965904
25,meanshift-27,0.33682923312245977,114.10435179329137,1.1866881226965904
26,meanshift-28,0.33682923312245977,114.10435179329137,1.1866881226965904
27,meanshift-29,0.33682923312245977,114.10435179329137,1.1866881226965904
