id,label,target,labels,profile
sequence_47692,2,87.5,9-0-9,2-9-0-9
sequence_47704,2,98.0,23-0-19,2-23-0-19
sequence_47719,2,66.0,19-0-15,2-19-0-15
sequence_47663,1,36.0,13-0-13,1-13-0-13
sequence_47713,1,51.0,17-0-5,1-17-0-5
sequence_47761,1,120.0,7-0-3,1-7-0-3
sequence_47694,2,51.0,9-0-9,2-9-0-9
sequence_47764,2,118.0,7-0-3,2-7-0-3
sequence_47673,1,65.5,17-0-5,1-17-0-5
sequence_47795,1,7.0,6-0-0,1-6-0-0
sequence_47723,2,69.0,19-0-21,2-19-0-21
sequence_47791,1,4.0,5-0-1,1-5-0-1
sequence_47703,0,95.0,21-0-11,0-21-0-11
sequence_47677,0,103.0,23-0-19,0-23-0-19
sequence_47780,1,23.0,22-0-23,1-22-0-23
sequence_47773,2,19.0,3-0-14,2-3-0-14
sequence_47730,2,35.0,10-0-12,2-10-0-12
sequence_47688,0,90.0,18-0-2,0-18-0-2
sequence_47721,2,40.0,12-0-4,2-12-0-4
sequence_47711,2,57.0,20-0-7,2-20-0-7
sequence_47685,2,24.0,12-0-4,2-12-0-4
sequence_47722,2,75.0,19-0-15,2-19-0-15
sequence_47771,0,18.0,5-0-1,0-5-0-1
sequence_47729,0,34.0,11-0-16,0-11-0-16
sequence_47667,0,86.0,13-0-13,0-13-0-13
sequence_47796,0,20.0,10-0-12,0-10-0-12
sequence_47762,2,127.0,7-0-3,2-7-0-3
sequence_47672,1,76.0,1-0-5,1-1-0-5
sequence_47782,1,17.0,5-0-1,1-5-0-1
sequence_47812,2,121.0,7-0-3,2-7-0-3
sequence_47715,0,101.0,20-0-8,0-20-0-8
sequence_47772,1,12.0,6-0-0,1-6-0-0
sequence_47801,1,4.0,6-0-0,1-6-0-0
sequence_47763,1,122.0,7-0-3,1-7-0-3
sequence_47732,2,30.0,15-0-18,2-15-0-18
sequence_47689,1,52.0,18-0-2,1-18-0-2
sequence_47686,2,22.0,12-0-4,2-12-0-4
sequence_47809,1,10.0,11-0-16,1-11-0-16
sequence_47671,1,36.0,13-0-13,1-13-0-13
sequence_47797,2,27.0,15-0-18,2-15-0-18
sequence_47803,2,12.0,3-0-14,2-3-0-14
sequence_47787,1,5.0,6-0-0,1-6-0-0
sequence_47662,0,28.0,2-0-13,0-2-0-13
sequence_47712,2,49.0,9-0-21,2-9-0-21
sequence_47811,1,24.0,2-0-6,1-2-0-6
sequence_47802,2,4.0,3-0-14,2-3-0-14
sequence_47804,2,23.0,8-0-10,2-8-0-10
sequence_47697,2,55.5,12-0-4,2-12-0-4
sequence_47768,1,17.0,17-0-1,1-17-0-1
sequence_47661,1,52.0,4-0-17,1-4-0-17
sequence_47676,1,56.0,1-0-7,1-1-0-7
sequence_47668,2,48.0,4-0-17,2-4-0-17
sequence_47681,1,44.0,1-0-11,1-1-0-11
sequence_47696,2,47.0,12-0-4,2-12-0-4
sequence_47760,1,26.0,14-0-0,1-14-0-0
sequence_47799,1,24.0,22-0-23,1-22-0-23
sequence_47699,2,62.0,9-0-9,2-9-0-9
sequence_47744,1,69.0,0-0-22,1-0-0-22
sequence_47714,2,51.0,9-0-21,2-9-0-21
sequence_47728,0,12.0,14-0-0,0-14-0-0
